chrom	start	end	boundary_span	jaspar_score	strand	log2_insulation_score_200000	boundary_strength_200000	seq_id
chr1	119087718	119087737	119080000-119090000	918.0	+	-0.3673485764789998	0.9476030661496916	297
chr1	119089358	119089377	119080000-119090000	805.0	-	-0.3673485764789998	0.9476030661496916	298
chr1	119503956	119503975	119500000-119510000	806.0	-	-0.2859395613173071	0.7292361927203515	299
chr1	119505156	119505175	119500000-119510000	810.0	+	-0.2859395613173071	0.7292361927203515	300
chr1	119506962	119506981	119500000-119510000	818.0	+	-0.2859395613173071	0.7292361927203515	301
chr1	119507351	119507370	119500000-119510000	803.0	+	-0.2859395613173071	0.7292361927203515	302
chr1	119919454	119919473	119910000-119920000	909.0	+	-0.2595029986276196	0.4192936717193301	303
chr1	120586652	120586671	120580000-120590000	852.0	+	-0.7421689337476687	1.0960329750324285	304
chr1	124695166	124695185	124690000-124700000	811.0	-	-0.4674253571387436	0.5857209511011251	305
chr1	124695632	124695651	124690000-124700000	836.0	-	-0.4674253571387436	0.5857209511011251	306
chr1	124698401	124698420	124690000-124700000	809.0	+	-0.4674253571387436	0.5857209511011251	307
chr1	126990119	126990138	126990000-127000000	867.0	+	-0.586663703666175	0.8018903084069547	308
chr1	126992572	126992591	126990000-127000000	802.0	-	-0.586663703666175	0.8018903084069547	309
chr1	126993483	126993502	126990000-127000000	901.0	-	-0.586663703666175	0.8018903084069547	310
chr1	127484418	127484437	127480000-127490000	883.0	-	-0.7181951992943705	1.1211174046669838	311
chr1	127485006	127485025	127480000-127490000	920.0	+	-0.7181951992943705	1.1211174046669838	312
chr1	127487348	127487367	127480000-127490000	957.0	-	-0.7181951992943705	1.1211174046669838	313
chr1	127774334	127774353	127770000-127780000	805.0	+	-0.5859761505291102	0.943954401881364	314
chr1	128367145	128367164	128360000-128370000	827.0	+	-0.5274447603092347	0.7816009794291792	315
chr1	128368904	128368923	128360000-128370000	882.0	+	-0.5274447603092347	0.7816009794291792	316
chr1	128854008	128854027	128850000-128860000	800.0	-	-0.820653084374461	1.0121127921859916	317
chr1	128857988	128858007	128850000-128860000	841.0	+	-0.820653084374461	1.0121127921859916	318
chr1	129835326	129835345	129830000-129840000	832.0	+	-0.1837730832759935	0.3601673283394071	319
chr1	130151514	130151533	130150000-130160000	800.0	-	-0.1162518705667956	0.2926366870574925	320
chr1	130154914	130154933	130150000-130160000	845.0	-	-0.1162518705667956	0.2926366870574925	321
chr1	131071704	131071723	131070000-131080000	823.0	-	-0.448618596092082	0.791537730455943	322
chr1	131074488	131074507	131070000-131080000	814.0	-	-0.448618596092082	0.791537730455943	323
chr1	131077190	131077209	131070000-131080000	826.0	+	-0.448618596092082	0.791537730455943	324
chr1	131280011	131280030	131280000-131290000	809.0	-	-0.4078828886805514	0.6306101265397139	325
chr1	131282584	131282603	131280000-131290000	800.0	-	-0.4078828886805514	0.6306101265397139	326
chr1	131289147	131289166	131280000-131290000	828.0	+	-0.4078828886805514	0.6306101265397139	327
chr1	131565168	131565187	131560000-131570000	813.0	+	-0.2478462025637127	0.6734563951554837	328
chr1	131568460	131568479	131560000-131570000	816.0	-	-0.2478462025637127	0.6734563951554837	329
chr1	131914277	131914296	131910000-131920000	808.0	+	-0.3850785047513509	0.8157464954294036	330
chr1	131917447	131917466	131910000-131920000	819.0	-	-0.3850785047513509	0.8157464954294036	331
chr1	133007287	133007306	133000000-133010000	835.0	+	-0.5594182672259325	1.3360669777841971	332
chr1	133363767	133363786	133360000-133370000	812.0	-	-0.1273792684128388	0.7191603009503585	333
chr1	133363867	133363886	133360000-133370000	808.0	-	-0.1273792684128388	0.7191603009503585	334
chr1	133365041	133365060	133360000-133370000	806.0	-	-0.1273792684128388	0.7191603009503585	335
chr1	133365997	133366016	133360000-133370000	829.0	+	-0.1273792684128388	0.7191603009503585	336
chr1	133367024	133367043	133360000-133370000	814.0	+	-0.1273792684128388	0.7191603009503585	337
chr1	133369016	133369035	133360000-133370000	830.0	+	-0.1273792684128388	0.7191603009503585	338
chr1	133626717	133626736	133620000-133630000	826.0	-	-0.3919845532152311	1.0475657822999618	339
chr1	134341891	134341910	134340000-134350000	819.0	-	-0.2013065357606283	0.5199792762449211	340
chr1	134343806	134343825	134340000-134350000	808.0	-	-0.2013065357606283	0.5199792762449211	341
chr1	134632215	134632234	134630000-134640000	817.0	-	-0.2749970325394928	0.936600103425733	342
chr1	134636876	134636895	134630000-134640000	882.0	+	-0.2749970325394928	0.936600103425733	343
chr1	134637494	134637513	134630000-134640000	807.0	+	-0.2749970325394928	0.936600103425733	344
chr1	134639639	134639658	134630000-134640000	832.0	+	-0.2749970325394928	0.936600103425733	345
chr1	134952218	134952237	134950000-134960000	802.0	+	-0.1440947367760127	0.3792875511151797	346
chr1	134954982	134955001	134950000-134960000	812.0	+	-0.1440947367760127	0.3792875511151797	347
chr1	134955640	134955659	134950000-134960000	819.0	+	-0.1440947367760127	0.3792875511151797	348
chr1	135133546	135133565	135130000-135140000	802.0	-	-0.1621971757999552	0.7917341795787561	349
chr1	135136292	135136311	135130000-135140000	829.0	-	-0.1621971757999552	0.7917341795787561	350
chr1	135136682	135136701	135130000-135140000	949.0	-	-0.1621971757999552	0.7917341795787561	351
chr1	135138433	135138452	135130000-135140000	824.0	+	-0.1621971757999552	0.7917341795787561	352
chr1	135139204	135139223	135130000-135140000	814.0	-	-0.1621971757999552	0.7917341795787561	353
chr1	135396435	135396454	135390000-135400000	835.0	-	-0.1540182791276855	0.7706802393084643	354
chr1	135399871	135399890	135390000-135400000	817.0	-	-0.1540182791276855	0.7706802393084643	355
chr1	135800846	135800865	135800000-135810000	849.0	+	-0.0811505696724666	0.604820327924301	356
chr1	135801093	135801112	135800000-135810000	800.0	-	-0.0811505696724666	0.604820327924301	357
chr1	135802686	135802705	135800000-135810000	840.0	+	-0.0811505696724666	0.604820327924301	358
chr1	135809628	135809647	135800000-135810000	803.0	+	-0.0811505696724666	0.604820327924301	359
chr1	136521509	136521528	136520000-136530000	885.0	-	-0.4420155624215862	0.8856707781795918	360
chr1	136526154	136526173	136520000-136530000	805.0	-	-0.4420155624215862	0.8856707781795918	361
chr1	136526910	136526929	136520000-136530000	800.0	-	-0.4420155624215862	0.8856707781795918	362
chr1	136527569	136527588	136520000-136530000	806.0	-	-0.4420155624215862	0.8856707781795918	363
chr1	136528491	136528510	136520000-136530000	831.0	-	-0.4420155624215862	0.8856707781795918	364
chr1	136768520	136768539	136760000-136770000	819.0	+	-0.5139794173719554	0.9629492314650228	365
chr1	136769036	136769055	136760000-136770000	845.0	-	-0.5139794173719554	0.9629492314650228	366
chr1	137236763	137236782	137230000-137240000	810.0	+	-0.5801754300272592	0.8064552048179168	367
chr1	138835524	138835543	138830000-138840000	909.0	+	-0.7878572002595681	1.4538034403126376	368
chr1	138838844	138838863	138830000-138840000	819.0	-	-0.7878572002595681	1.4538034403126376	369
chr1	138839990	138840009	138830000-138840000	828.0	+	-0.7878572002595681	1.4538034403126376	370
chr1	139405958	139405977	139400000-139410000	844.0	-	-0.5884317961508183	1.0489936207535049	371
chr1	139408941	139408960	139400000-139410000	800.0	-	-0.5884317961508183	1.0489936207535049	372
chr1	139409653	139409672	139400000-139410000	829.0	-	-0.5884317961508183	1.0489936207535049	373
chr1	141589463	141589482	141580000-141590000	866.0	-	-0.0806313003364276	0.2942975595055965	374
chr1	143798453	143798472	143790000-143800000	801.0	+	-0.8279382336886739	1.385038015855926	375
chr1	144380203	144380222	144380000-144390000	929.0	-	-0.7171830526681604	0.9662352856725452	376
chr1	146514406	146514425	146510000-146520000	815.0	+	-0.1308411235612189	0.2813929337182893	377
chr1	146515556	146515575	146510000-146520000	896.0	+	-0.1308411235612189	0.2813929337182893	378
chr1	146518783	146518802	146510000-146520000	804.0	-	-0.1308411235612189	0.2813929337182893	379
chr1	150362185	150362204	150360000-150370000	811.0	+	-0.886581798976118	1.6611757095445152	380
chr1	151025083	151025102	151020000-151030000	835.0	+	-0.6473906107879305	1.0331859743223366	381
chr1	151420321	151420340	151420000-151430000	824.0	+	-0.6482736138317592	1.301731590414083	382
chr1	151762149	151762168	151760000-151770000	815.0	-	-0.6491865231705857	1.2769157535030584	383
chr1	151762376	151762395	151760000-151770000	806.0	-	-0.6491865231705857	1.2769157535030584	384
chr1	152761831	152761850	152760000-152770000	801.0	-	-0.5070926024694803	1.0639356751695188	385
chr1	152765764	152765783	152760000-152770000	836.0	-	-0.5070926024694803	1.0639356751695188	386
chr1	152765883	152765902	152760000-152770000	808.0	+	-0.5070926024694803	1.0639356751695188	387
chr1	152766219	152766238	152760000-152770000	822.0	+	-0.5070926024694803	1.0639356751695188	388
chr1	152768336	152768355	152760000-152770000	885.0	-	-0.5070926024694803	1.0639356751695188	389
chr1	153487721	153487740	153480000-153490000	820.0	+	-0.8707146247556172	1.588518044825542	390
chr1	153489215	153489234	153480000-153490000	906.0	-	-0.8707146247556172	1.588518044825542	391
chr1	153850424	153850443	153850000-153860000	813.0	+	-0.4511023638572473	1.0988781814632316	392
chr1	153859648	153859667	153850000-153860000	819.0	+	-0.4511023638572473	1.0988781814632316	393
chr1	154732924	154732943	154730000-154740000	802.0	-	-0.5732200856931267	0.8505946992148505	394
chr1	154739091	154739110	154730000-154740000	823.0	+	-0.5732200856931267	0.8505946992148505	395
chr1	155013620	155013639	155010000-155020000	805.0	+	-0.6432171684376453	1.0402644477369538	396
chr1	155014619	155014638	155010000-155020000	813.0	-	-0.6432171684376453	1.0402644477369538	397
chr1	155557995	155558014	155550000-155560000	838.0	-	-0.6396178578228635	1.0996799044354262	398
chr1	155558812	155558831	155550000-155560000	803.0	+	-0.6396178578228635	1.0996799044354262	399
chr1	156721590	156721609	156720000-156730000	811.0	-	-0.3363018645025626	0.776238580953232	400
chr1	156722830	156722849	156720000-156730000	801.0	-	-0.3363018645025626	0.776238580953232	401
chr1	157099743	157099762	157090000-157100000	839.0	+	-0.5205207944795719	0.6174423785315889	402
chr1	157546756	157546775	157540000-157550000	811.0	+	-0.7943355144692668	1.1926609295808186	403
chr1	158664014	158664033	158660000-158670000	832.0	-	-0.6351632342920557	0.848718131108825	404
chr1	158664718	158664737	158660000-158670000	804.0	+	-0.6351632342920557	0.848718131108825	405
chr1	160194957	160194976	160190000-160200000	859.0	+	-0.9340119194159998	1.649315218313025	406
chr1	160195826	160195845	160190000-160200000	822.0	+	-0.9340119194159998	1.649315218313025	407
chr1	160197509	160197528	160190000-160200000	811.0	+	-0.9340119194159998	1.649315218313025	408
chr1	160730552	160730571	160730000-160740000	817.0	+	-0.1617708045518068	0.2924639130275893	409
chr1	160940065	160940084	160940000-160950000	841.0	-	-0.1742964587081279	0.4493617324193458	410
chr1	161317448	161317467	161310000-161320000	835.0	-	-0.3437145566489801	0.901811075082368	411
chr1	161735161	161735180	161730000-161740000	800.0	-	-0.6831586226652022	1.2248025019771902	412
chr1	161735912	161735931	161730000-161740000	814.0	-	-0.6831586226652022	1.2248025019771902	413
chr1	161737046	161737065	161730000-161740000	890.0	-	-0.6831586226652022	1.2248025019771902	414
chr1	161980620	161980639	161980000-161990000	800.0	+	-0.4671029680072621	0.5261311944071597	415
chr1	161982859	161982878	161980000-161990000	815.0	+	-0.4671029680072621	0.5261311944071597	416
chr1	161983690	161983709	161980000-161990000	827.0	+	-0.4671029680072621	0.5261311944071597	417
chr1	162333396	162333415	162330000-162340000	801.0	+	-0.2810677770281468	0.3450099649693606	418
chr1	162336815	162336834	162330000-162340000	887.0	-	-0.2810677770281468	0.3450099649693606	419
chr1	162337866	162337885	162330000-162340000	809.0	+	-0.2810677770281468	0.3450099649693606	420
chr1	162740671	162740690	162740000-162750000	851.0	-	-0.85420311225974	1.555150141728249	421
chr1	163920181	163920200	163920000-163930000	864.0	+	-0.4935842598501622	0.806691332721472	422
chr1	163928862	163928881	163920000-163930000	803.0	-	-0.4935842598501622	0.806691332721472	423
chr1	164308456	164308475	164300000-164310000	802.0	-	-0.633869838034439	1.080938995505475	424
chr1	165182773	165182792	165180000-165190000	822.0	-	-0.4823317722384359	0.7734308873884692	425
chr1	165185829	165185848	165180000-165190000	839.0	+	-0.4823317722384359	0.7734308873884692	426
chr1	166394058	166394077	166390000-166400000	812.0	-	-0.3869725041645862	0.7216508525039158	427
chr1	166395730	166395749	166390000-166400000	845.0	-	-0.3869725041645862	0.7216508525039158	428
chr1	166396083	166396102	166390000-166400000	802.0	-	-0.3869725041645862	0.7216508525039158	429
chr1	166396703	166396722	166390000-166400000	807.0	-	-0.3869725041645862	0.7216508525039158	430
chr1	166399482	166399501	166390000-166400000	850.0	-	-0.3869725041645862	0.7216508525039158	431
chr1	166773885	166773904	166770000-166780000	854.0	-	-0.0545818200270277	0.3148404497425408	432
chr1	166773978	166773997	166770000-166780000	801.0	-	-0.0545818200270277	0.3148404497425408	433
chr1	167668053	167668072	167660000-167670000	841.0	+	-0.4747243773369608	0.6469632231709618	434
chr1	167668605	167668624	167660000-167670000	812.0	-	-0.4747243773369608	0.6469632231709618	435
chr1	167669949	167669968	167660000-167670000	933.0	-	-0.4747243773369608	0.6469632231709618	436
chr1	167930032	167930051	167930000-167940000	814.0	+	-0.7623502223726971	1.047772060706421	437
chr1	167932266	167932285	167930000-167940000	844.0	-	-0.7623502223726971	1.047772060706421	438
chr1	167938385	167938404	167930000-167940000	862.0	-	-0.7623502223726971	1.047772060706421	439
chr1	169503370	169503389	169500000-169510000	857.0	+	-0.9102692677002718	1.5446103178020771	440
chr1	169921768	169921787	169920000-169930000	831.0	+	-0.5892732416312567	0.8230897794662101	441
chr1	169922086	169922105	169920000-169930000	815.0	-	-0.5892732416312567	0.8230897794662101	442
chr1	169922273	169922292	169920000-169930000	814.0	+	-0.5892732416312567	0.8230897794662101	443
chr1	170207898	170207917	170200000-170210000	833.0	+	-0.6580306991087517	1.2273400526902678	444
chr1	170208360	170208379	170200000-170210000	809.0	+	-0.6580306991087517	1.2273400526902678	445
chr1	170867563	170867582	170860000-170870000	843.0	-	-0.4763346304478164	0.9895902969262518	446
chr1	171070422	171070441	171070000-171080000	896.0	-	-0.5416076464448933	1.1188452593806264	447
chr1	171072154	171072173	171070000-171080000	803.0	-	-0.5416076464448933	1.1188452593806264	448
chr1	171073319	171073338	171070000-171080000	817.0	+	-0.5416076464448933	1.1188452593806264	449
chr1	171078043	171078062	171070000-171080000	896.0	-	-0.5416076464448933	1.1188452593806264	450
chr1	171079768	171079787	171070000-171080000	803.0	-	-0.5416076464448933	1.1188452593806264	451
chr1	171515763	171515782	171510000-171520000	803.0	-	-1.9944348096421085	2.8988665105582814	452
chr1	172022472	172022491	172020000-172030000	876.0	+	-0.628509207793871	1.1280926667163147	453
chr1	172022667	172022686	172020000-172030000	804.0	+	-0.628509207793871	1.1280926667163147	454
chr1	172026822	172026841	172020000-172030000	824.0	+	-0.628509207793871	1.1280926667163147	455
chr1	172027177	172027196	172020000-172030000	834.0	-	-0.628509207793871	1.1280926667163147	456
chr1	172371456	172371475	172370000-172380000	832.0	-	-0.3805612631438452	0.7885127969751573	457
chr1	172373680	172373699	172370000-172380000	815.0	-	-0.3805612631438452	0.7885127969751573	458
chr1	172376815	172376834	172370000-172380000	805.0	-	-0.3805612631438452	0.7885127969751573	459
chr1	172377028	172377047	172370000-172380000	819.0	-	-0.3805612631438452	0.7885127969751573	460
chr1	174582324	174582343	174580000-174590000	819.0	+	-0.2297408515343449	0.6085548106598752	461
chr1	175602432	175602451	175600000-175610000	811.0	+	-0.1669218198882627	0.3365635508380007	462
chr1	175603532	175603551	175600000-175610000	884.0	-	-0.1669218198882627	0.3365635508380007	463
chr1	175607919	175607938	175600000-175610000	827.0	+	-0.1669218198882627	0.3365635508380007	464
chr1	175608016	175608035	175600000-175610000	802.0	+	-0.1669218198882627	0.3365635508380007	465
chr1	176213053	176213072	176210000-176220000	824.0	-	-0.1567804846380183	0.5499275115721394	466
chr1	176216521	176216540	176210000-176220000	803.0	+	-0.1567804846380183	0.5499275115721394	467
chr1	176218409	176218428	176210000-176220000	886.0	+	-0.1567804846380183	0.5499275115721394	468
chr1	177252895	177252914	177250000-177260000	823.0	-	-0.2329984419429761	0.6737055442144427	469
chr1	177256197	177256216	177250000-177260000	802.0	+	-0.2329984419429761	0.6737055442144427	470
chr1	177258660	177258679	177250000-177260000	813.0	-	-0.2329984419429761	0.6737055442144427	471
chr1	177259137	177259156	177250000-177260000	819.0	+	-0.2329984419429761	0.6737055442144427	472
chr1	177808554	177808573	177800000-177810000	829.0	+	-0.892622842401305	1.6239575351269102	473
chr1	177808698	177808717	177800000-177810000	823.0	-	-0.892622842401305	1.6239575351269102	474
chr1	178504156	178504175	178500000-178510000	816.0	+	-0.7695987441490516	1.1595445916221196	475
chr1	179150155	179150174	179150000-179160000	836.0	+	-0.1942074433056181	0.382544798839638	476
chr1	179151724	179151743	179150000-179160000	851.0	+	-0.1942074433056181	0.382544798839638	477
chr1	179157503	179157522	179150000-179160000	856.0	-	-0.1942074433056181	0.382544798839638	478
chr1	179475833	179475852	179470000-179480000	800.0	-	-0.6022177532345996	1.0347315441492335	479
chr1	179477243	179477262	179470000-179480000	943.0	-	-0.6022177532345996	1.0347315441492335	480
chr1	179845047	179845066	179840000-179850000	930.0	-	-0.5390654723254613	0.908976465412474	481
chr1	179847882	179847901	179840000-179850000	840.0	+	-0.5390654723254613	0.908976465412474	482
