boundary_index	chrom	boundary_end	index	num_ctcf	span	boundary_start	strand	start	end	count	count	forward_scan	reverse_scan	scan_strand	mismatch	rf_diff
147	chr1	82490000	770	5	82486660-82486679	82480000	+	82486660	82486679	1	0	8.992226625343035	7.859558325885629	+	0	1.1326682994574053
147	chr1	82490000	771	5	82487529-82487548	82480000	-	82487529	82487548	1	0	8.26108767924415	9.389629693548372	-	0	1.1285420143042213
148	chr1	82770000	774	3	82761750-82761769	82760000	-	82761750	82761769	1	0	8.31699210126755	9.785700023337403	-	0	1.4687079220698536
148	chr1	82770000	775	3	82761985-82762004	82760000	-	82761985	82762004	1	0	7.6354697392982445	9.747437844963187	-	0	2.1119681056649426
150	chr1	83730000	780	1	83727306-83727325	83720000	+	83727306	83727325	1	0	10.826464950192298	8.882778999529407	+	0	1.943685950662891
152	chr1	84700000	784	7	84693985-84694004	84690000	-	84693985	84694004	1	0	7.282356095389108	9.654901773945912	-	0	2.372545678556804
152	chr1	84700000	785	7	84694206-84694225	84690000	+	84694206	84694225	1	0	10.183599692572772	8.140611532890505	+	0	2.0429881596822668
152	chr1	84700000	788	7	84697198-84697217	84690000	-	84697198	84697217	1	0	9.90370962136961	10.458136641325105	-	0	0.5544270199554955
152	chr1	84700000	789	7	84697342-84697361	84690000	+	84697342	84697361	1	0	10.104965649184237	7.691895515674971	+	0	2.413070133509266
152	chr1	84700000	790	7	84697443-84697462	84690000	-	84697443	84697462	1	0	8.163060281325398	11.662073372286843	-	0	3.4990130909614443
153	chr1	85850000	793	3	85842440-85842459	85840000	-	85842440	85842459	1	0	8.421602535697973	11.423653620548107	-	0	3.002051084850134
153	chr1	85850000	794	3	85845211-85845230	85840000	+	85845211	85845230	1	0	9.788598630580665	8.434013163242948	+	0	1.3545854673377171
153	chr1	85850000	795	3	85849570-85849589	85840000	-	85849570	85849589	1	0	7.805448410086585	9.65281573670293	-	0	1.8473673266163448
154	chr1	86060000	799	4	86056421-86056440	86050000	+	86056421	86056440	1	0	9.051852404740718	7.70252397326079	+	0	1.3493284314799272
154	chr1	86060000	801	4	86059625-86059644	86050000	+	86059625	86059644	1	0	11.616071181706339	7.866941237080775	+	0	3.7491299446255635
155	chr1	86360000	804	4	86353210-86353229	86350000	-	86353210	86353229	1	0	7.142595691919401	9.635968624278412	-	0	2.4933729323590113
155	chr1	86360000	806	4	86357216-86357235	86350000	+	86357216	86357235	1	0	10.06330596080667	8.153052716745716	+	0	1.9102532440609536
155	chr1	86360000	807	4	86359992-86360011	86350000	-	86359992	86360011	1	0	8.667474727830983	9.691925971808846	-	0	1.0244512439778628
156	chr1	86600000	813	6	86596642-86596661	86590000	-	86596642	86596661	1	0	7.748211271107243	9.750720360517722	-	0	2.002509089410479
156	chr1	86600000	815	6	86598680-86598699	86590000	+	86598680	86598699	1	0	10.86605859172141	8.260272162616499	+	0	2.6057864291049118
157	chr1	87080000	818	11	87070112-87070131	87070000	+	87070112	87070131	1	0	10.247208835131406	8.044257478342809	+	0	2.2029513567885974
157	chr1	87080000	819	11	87070895-87070914	87070000	-	87070895	87070914	1	0	8.617007313143258	11.986562831302745	-	0	3.369555518159487
157	chr1	87080000	822	11	87072251-87072270	87070000	-	87072251	87072270	1	0	8.023198008286032	9.72321492226833	-	0	1.7000169139822976
158	chr1	87450000	832	3	87447668-87447687	87440000	+	87447668	87447687	1	0	11.216426547904813	7.511270439830269	+	0	3.7051561080745445
158	chr1	87450000	833	3	87449170-87449189	87440000	-	87449170	87449189	1	0	7.267245387540646	10.095316132837716	-	0	2.8280707452970706
160	chr1	88050000	843	6	88044374-88044393	88040000	+	88044374	88044393	1	0	10.137107053214876	8.451408910470402	+	0	1.6856981427444744
160	chr1	88050000	846	6	88048604-88048623	88040000	+	88048604	88048623	1	0	10.137107053214876	8.451408910470402	+	0	1.6856981427444744
161	chr1	88310000	849	2	88301804-88301823	88300000	-	88301804	88301823	1	0	6.861467310739775	10.486985293889028	-	0	3.625517983149253
161	chr1	88310000	850	2	88308305-88308324	88300000	-	88308305	88308324	1	0	8.020744623619574	10.133045830155316	-	0	2.112301206535742
162	chr1	88750000	853	7	88742574-88742593	88740000	-	88742574	88742593	1	0	8.879300458247837	11.33023909824476	-	0	2.4509386399969237
162	chr1	88750000	854	7	88743423-88743442	88740000	+	88743423	88743442	1	0	10.653283712577156	9.024359665882947	+	0	1.628924046694209
162	chr1	88750000	858	7	88746708-88746727	88740000	+	88746708	88746727	1	0	10.08363926989966	7.844540249908301	+	0	2.239099019991359
162	chr1	88750000	859	7	88748076-88748095	88740000	+	88748076	88748095	1	0	9.549594887664908	7.765392927376129	+	0	1.7842019602887786
164	chr1	89640000	866	6	89631938-89631957	89630000	-	89631938	89631957	1	0	9.358329864928859	11.539380077534089	-	0	2.1810502126052302
164	chr1	89640000	867	6	89633204-89633223	89630000	+	89633204	89633223	1	0	9.765696036370567	8.721740089137725	+	0	1.043955947232842
164	chr1	89640000	868	6	89634250-89634269	89630000	-	89634250	89634269	1	0	8.812632185058515	10.009312971900767	-	0	1.1966807868422524
164	chr1	89640000	869	6	89634438-89634457	89630000	+	89634438	89634457	1	0	9.216747119985074	7.937095973298337	+	0	1.2796511466867369
164	chr1	89640000	870	6	89637281-89637300	89630000	+	89637281	89637300	1	0	10.319007915039286	9.330837322830742	+	0	0.9881705922085438
165	chr1	90010000	874	3	90004496-90004515	90000000	+	90004496	90004515	1	0	9.087126128946338	8.053239034072647	+	0	1.0338870948736911
165	chr1	90010000	875	3	90007087-90007106	90000000	-	90007087	90007106	1	0	8.115945832002094	9.67721040331051	-	0	1.561264571308417
165	chr1	90010000	876	3	90008325-90008344	90000000	+	90008325	90008344	1	0	10.234908912225322	8.572080119420633	+	0	1.6628287928046888
166	chr1	90610000	879	8	90602067-90602086	90600000	+	90602067	90602086	1	0	10.103514016097991	7.677987286410266	+	0	2.425526729687725
166	chr1	90610000	880	8	90602736-90602755	90600000	-	90602736	90602755	1	0	7.320009766085816	9.919643096124016	-	0	2.5996333300382
166	chr1	90610000	884	8	90607597-90607616	90600000	+	90607597	90607616	1	0	9.280358114884557	7.199980443722674	+	0	2.080377671161883
166	chr1	90610000	885	8	90607923-90607942	90600000	-	90607923	90607942	1	0	8.410372719373878	9.34497025388448	-	0	0.9345975345106012
166	chr1	90610000	886	8	90608112-90608131	90600000	-	90608112	90608131	1	0	9.096807190588676	10.579496524721062	-	0	1.4826893341323863
167	chr1	90900000	889	2	90892931-90892950	90890000	+	90892931	90892950	1	0	9.934604183992906	8.872592680430774	+	0	1.0620115035621325
168	chr1	91540000	895	7	91533010-91533029	91530000	+	91533010	91533029	1	0	9.833080736138621	7.765720166659951	+	0	2.0673605694786703
168	chr1	91540000	896	7	91533619-91533638	91530000	+	91533619	91533638	1	0	9.75940611531269	7.937786997395852	+	0	1.8216191179168373
168	chr1	91540000	898	7	91534880-91534899	91530000	+	91534880	91534899	1	0	10.070183965632864	8.570146805708156	+	0	1.5000371599247089
169	chr1	91920000	902	6	91912317-91912336	91910000	-	91912317	91912336	1	0	8.512709467695736	9.264842641558698	-	0	0.752133173862962
169	chr1	91920000	903	6	91912404-91912423	91910000	-	91912404	91912423	1	0	8.278480315459408	9.871465678574893	-	0	1.5929853631154849
169	chr1	91920000	904	6	91914009-91914028	91910000	+	91914009	91914028	1	0	11.841148377048187	8.34965398839164	+	0	3.4914943886565464
169	chr1	91920000	905	6	91916682-91916701	91910000	+	91916682	91916701	1	0	9.558270690366633	8.531693460383508	+	0	1.0265772299831255
169	chr1	91920000	906	6	91917943-91917962	91910000	+	91917943	91917962	1	0	11.6382963368184	8.77262446370183	+	0	2.86567187311657
169	chr1	91920000	907	6	91918559-91918578	91910000	+	91918559	91918578	1	0	10.170317944225765	7.576312373267072	+	0	2.594005570958693
170	chr1	92470000	910	2	92462662-92462681	92460000	+	92462662	92462681	1	0	9.580265712939008	8.625040507206954	+	0	0.955225205732054
170	chr1	92470000	911	2	92466740-92466759	92460000	-	92466740	92466759	1	0	8.953564484734553	9.849033541330872	-	0	0.895469056596319
171	chr1	92640000	915	6	92634247-92634266	92630000	+	92634247	92634266	1	0	9.750448107467836	7.898880299834091	+	0	1.851567807633745
171	chr1	92640000	916	6	92635230-92635249	92630000	-	92635230	92635249	1	0	9.058874117390829	9.678654294938921	-	0	0.6197801775480922
171	chr1	92640000	918	6	92637888-92637907	92630000	-	92637888	92637907	1	0	8.464239157428281	10.16650991728774	-	0	1.7022707598594593
171	chr1	92640000	919	6	92638505-92638524	92630000	-	92638505	92638524	1	0	7.47369509877718	9.900311526831807	-	0	2.4266164280546265
172	chr1	92920000	922	8	92911090-92911109	92910000	-	92911090	92911109	1	0	9.002205174207067	9.611310696796938	-	0	0.6091055225898714
172	chr1	92920000	923	8	92911587-92911606	92910000	+	92911587	92911606	1	0	9.868008446182747	8.249283270603124	+	0	1.6187251755796233
172	chr1	92920000	924	8	92912474-92912493	92910000	-	92912474	92912493	1	0	9.358484450366234	10.771978941156982	-	0	1.4134944907907485
172	chr1	92920000	925	8	92912929-92912948	92910000	+	92912929	92912948	1	0	9.45542177668012	8.226772160372304	+	0	1.2286496163078162
172	chr1	92920000	926	8	92913188-92913207	92910000	+	92913188	92913207	1	0	9.663701853015937	8.651954430786013	+	0	1.0117474222299236
172	chr1	92920000	928	8	92916735-92916754	92910000	-	92916735	92916754	1	0	7.730555241408739	10.084590565819608	-	0	2.3540353244108694
172	chr1	92920000	929	8	92917759-92917778	92910000	-	92917759	92917778	1	0	8.072558671951512	9.943114426681909	-	0	1.8705557547303968
173	chr1	93510000	934	4	93506254-93506273	93500000	+	93506254	93506273	1	0	9.977340565862878	7.537826330910649	+	0	2.439514234952229
173	chr1	93510000	935	4	93507220-93507239	93500000	-	93507220	93507239	1	0	7.268244889968031	10.864502565750021	-	0	3.59625767578199
177	chr1	96810000	953	5	96801831-96801850	96800000	-	96801831	96801850	1	0	9.184961436744182	11.872159370698881	-	0	2.6871979339546996
179	chr1	97710000	962	1	97702475-97702494	97700000	+	97702475	97702494	1	0	9.983006489681001	9.049348305384292	+	0	0.9336581842967089
180	chr1	98400000	964	4	98392219-98392238	98390000	-	98392219	98392238	1	0	6.830671885109269	10.032386808039284	-	0	3.201714922930015
183	chr1	100990000	975	1	100987031-100987050	100980000	-	100987031	100987050	1	0	7.231681314379166	9.499026197672812	-	0	2.267344883293646
188	chr1	103800000	985	2	103796520-103796539	103790000	+	103796520	103796539	1	0	10.038968187466507	7.651177480863285	+	0	2.387790706603222
188	chr1	103800000	986	2	103799500-103799519	103790000	+	103799500	103799519	1	0	11.074926803241503	7.205448020134239	+	0	3.8694787831072643
190	chr1	105660000	991	3	105650038-105650057	105650000	-	105650038	105650057	1	0	7.080405163189543	9.520975478946633	-	0	2.440570315757091
196	chr1	108820000	1021	5	108818959-108818978	108810000	+	108818959	108818978	1	0	9.75019955090243	7.389884525943405	+	0	2.360315024959025
201	chr1	111650000	1035	4	111644355-111644374	111640000	+	111644355	111644374	1	0	9.876422274619667	7.961836251141479	+	0	1.9145860234781882
202	chr1	112390000	1042	5	112386321-112386340	112380000	+	112386321	112386340	1	0	9.651442806976604	6.082747044578088	+	0	3.568695762398516
204	chr1	113760000	1052	3	113754450-113754469	113750000	-	113754450	113754469	1	0	7.441684359231168	9.661384313943081	-	0	2.2196999547119134
204	chr1	113760000	1053	3	113754617-113754636	113750000	+	113754617	113754636	1	0	9.597671961680007	9.41509633406673	+	0	0.18257562761327684
204	chr1	113760000	1054	3	113756981-113757000	113750000	-	113756981	113757000	1	0	8.246329115746295	10.404185237816524	-	0	2.1578561220702284
207	chr1	115680000	1064	1	115675040-115675059	115670000	+	115675040	115675059	1	0	9.762249180455605	7.473292954181615	+	0	2.2889562262739895
209	chr1	118350000	1071	11	118341286-118341305	118340000	+	118341286	118341305	1	0	9.480698263417455	6.81377352883923	+	0	2.6669247345782257
209	chr1	118350000	1075	11	118343539-118343558	118340000	+	118343539	118343558	1	0	9.810741367010117	7.440568851282573	+	0	2.3701725157275435
210	chr1	118520000	1083	6	118510098-118510117	118510000	-	118510098	118510117	1	0	8.020037933180829	9.564839571010385	-	0	1.544801637829556
210	chr1	118520000	1084	6	118510679-118510698	118510000	-	118510679	118510698	1	0	8.281671094441014	9.71924246869929	-	0	1.437571374258276
210	chr1	118520000	1085	6	118511527-118511546	118510000	-	118511527	118511546	1	0	7.46855266317584	9.63588874415143	-	0	2.1673360809755895
210	chr1	118520000	1088	6	118519942-118519961	118510000	+	118519942	118519961	1	0	10.30711550530334	8.146959289963982	+	0	2.1601562153393576
211	chr1	118780000	1092	6	118771064-118771083	118770000	-	118771064	118771083	1	0	8.28276488595078	9.480090302054315	-	0	1.197325416103535
211	chr1	118780000	1093	6	118772496-118772515	118770000	-	118772496	118772515	1	0	7.544621138248907	11.75144085422903	-	0	4.206819715980123
211	chr1	118780000	1096	6	118776733-118776752	118770000	+	118776733	118776752	1	0	10.1057212195908	8.192416317850086	+	0	1.9133049017407142
212	chr1	119090000	1099	6	119082489-119082508	119080000	-	119082489	119082508	1	0	8.384113880729789	9.923790967582882	-	0	1.539677086853093
212	chr1	119090000	1102	6	119083843-119083862	119080000	-	119083843	119083862	1	0	8.46171381210379	11.09323968036184	-	0	2.6315258682580502
212	chr1	119090000	1103	6	119087718-119087737	119080000	+	119087718	119087737	1	0	11.40520915808301	9.368072518936735	+	0	2.0371366391462757
212	chr1	119090000	1104	6	119089358-119089377	119080000	-	119089358	119089377	1	0	7.888724390262208	9.31493391441753	-	0	1.4262095241553219
213	chr1	119510000	1109	6	119503956-119503975	119500000	-	119503956	119503975	1	0	8.70716175985811	9.816751757433357	-	0	1.109589997575247
213	chr1	119510000	1110	6	119505156-119505175	119500000	+	119505156	119505175	1	0	9.430640391297093	8.693337167605547	+	0	0.737303223691546
213	chr1	119510000	1111	6	119506962-119506981	119500000	+	119506962	119506981	1	0	10.034739594658493	7.81574571893016	+	0	2.2189938757283336
213	chr1	119510000	1112	6	119507351-119507370	119500000	+	119507351	119507370	1	0	10.205882347284911	7.03650548715348	+	0	3.1693768601314307
214	chr1	119920000	1115	1	119919454-119919473	119910000	+	119919454	119919473	1	0	11.27939921638338	9.36863345497315	+	0	1.9107657614102305
215	chr1	120590000	1118	3	120586652-120586671	120580000	+	120586652	120586671	1	0	10.274017569878943	8.517768716954746	+	0	1.7562488529241964
222	chr1	124700000	1148	3	124695166-124695185	124690000	-	124695166	124695185	1	0	8.005384515329078	9.790693155150798	-	0	1.7853086398217197
222	chr1	124700000	1149	3	124695632-124695651	124690000	-	124695632	124695651	1	0	8.348170347381561	10.141632399453284	-	0	1.7934620520717228
222	chr1	124700000	1150	3	124698401-124698420	124690000	+	124698401	124698420	1	0	10.037499549789079	7.455322144595009	+	0	2.58217740519407
226	chr1	127000000	1161	4	126990119-126990138	126990000	+	126990119	126990138	1	0	10.665404714813352	8.210207280211645	+	0	2.4551974346017076
226	chr1	127000000	1162	4	126992572-126992591	126990000	-	126992572	126992591	1	0	7.255396038182883	9.711793085849555	-	0	2.4563970476666723
226	chr1	127000000	1164	4	126993483-126993502	126990000	-	126993483	126993502	1	0	7.19876580900139	10.79059564999455	-	0	3.59182984099316
227	chr1	127490000	1167	3	127484418-127484437	127480000	-	127484418	127484437	1	0	9.490645082250513	10.984382373363445	-	0	1.4937372911129323
227	chr1	127490000	1168	3	127485006-127485025	127480000	+	127485006	127485025	1	0	11.207366839414398	7.5256484023812895	+	0	3.6817184370331084
227	chr1	127490000	1169	3	127487348-127487367	127480000	-	127487348	127487367	1	0	8.373488870194544	11.903360578961381	-	0	3.529871708766837
228	chr1	127780000	1172	2	127774334-127774353	127770000	+	127774334	127774353	1	0	10.3017782224868	9.839293145038376	+	0	0.4624850774484237
229	chr1	128370000	1179	4	128368904-128368923	128360000	+	128368904	128368923	1	0	10.603242772043021	8.544437754028017	+	0	2.058805018015004
230	chr1	128860000	1182	5	128854008-128854027	128850000	-	128854008	128854027	1	0	7.030564433529345	9.37328003488662	-	0	2.3427156013572743
230	chr1	128860000	1185	5	128857988-128858007	128850000	+	128857988	128858007	1	0	9.550507828726674	7.362272959805054	+	0	2.1882348689216204
232	chr1	129840000	1194	1	129835326-129835345	129830000	+	129835326	129835345	1	0	10.155447582473995	8.30847177272535	+	0	1.8469758097486455
233	chr1	130160000	1196	2	130151514-130151533	130150000	-	130151514	130151533	1	0	6.6885395523316085	9.144888239854765	-	0	2.456348687523157
233	chr1	130160000	1197	2	130154914-130154933	130150000	-	130154914	130154933	1	0	7.332356242238646	10.200805938030792	-	0	2.8684496957921457
235	chr1	131080000	1205	9	131071704-131071723	131070000	-	131071704	131071723	1	0	8.488315053331632	10.659653165918712	-	0	2.1713381125870796
235	chr1	131080000	1208	9	131074488-131074507	131070000	-	131074488	131074507	1	0	6.758735966749767	9.243352271327252	-	0	2.484616304577485
235	chr1	131080000	1211	9	131077190-131077209	131070000	+	131077190	131077209	1	0	9.564344259667998	7.31394911694534	+	0	2.250395142722658
236	chr1	131290000	1216	4	131280011-131280030	131280000	-	131280011	131280030	1	0	9.209851488700995	9.925746812400432	-	0	0.7158953236994368
236	chr1	131290000	1217	4	131282584-131282603	131280000	-	131282584	131282603	1	0	8.555558198113395	9.753212572285669	-	0	1.1976543741722736
236	chr1	131290000	1219	4	131289147-131289166	131280000	+	131289147	131289166	1	0	9.501083029581855	7.629747061506154	+	0	1.8713359680757007
237	chr1	131570000	1226	8	131565168-131565187	131560000	+	131565168	131565187	1	0	9.31662069866535	7.1355514550282315	+	0	2.1810692436371184
237	chr1	131570000	1229	8	131568460-131568479	131560000	-	131568460	131568479	1	0	7.989793931990152	10.100067767049143	-	0	2.110273835058991
238	chr1	131920000	1235	6	131914277-131914296	131910000	+	131914277	131914296	1	0	9.421322591103888	8.015826450956444	+	0	1.4054961401474433
238	chr1	131920000	1237	6	131917447-131917466	131910000	-	131917447	131917466	1	0	9.558502415362998	9.93850104148822	-	0	0.3799986261252215
239	chr1	133010000	1240	2	133007287-133007306	133000000	+	133007287	133007306	1	0	9.839003789852942	7.202998781896651	+	0	2.6360050079562907
240	chr1	133370000	1247	9	133363767-133363786	133360000	-	133363767	133363786	1	0	6.877807147421954	9.536140915153439	-	0	2.6583337677314844
240	chr1	133370000	1248	9	133363867-133363886	133360000	-	133363867	133363886	1	0	8.758289511792466	10.492517391653402	-	0	1.7342278798609367
240	chr1	133370000	1249	9	133365041-133365060	133360000	-	133365041	133365060	1	0	7.362880651570818	9.544466932673616	-	0	2.181586281102798
