boundary_index	chrom	boundary_end	index	num_ctcf	span	boundary_start	strand	start	end	seq_id	boSCD_m1	dotSCD_m1	dot-score_m1	cross-score_m1	x-score_m1	boSCD_m2	dotSCD_m2	dot-score_m2	cross-score_m2	x-score_m2
91	chr1	53040000	458	6	53033499-53033518	53030000	+	53033499	53033518	110	0.149359130859375	0.15052490234375	0.16104736328125	0.00018091201782226561	-0.00014123916625976562	0.17918701171875	0.12593994140625	0.1222076416015625	0.0003799855709075928	0.00047936439514160154
91	chr1	53040000	459	6	53035053-53035072	53030000	+	53035053	53035072	111	0.175091552734375	0.167034912109375	0.16123504638671876	0.00018656253814697266	-0.00012053251266479492	0.1751708984375	0.180328369140625	0.1228424072265625	0.00041905641555786135	0.0005209565162658692
93	chr1	53700000	471	4	53698941-53698960	53690000	+	53698941	53698960	112	0.408154296875	0.5032958984375	0.15957183837890626	0.0001251041889190674	-0.00017925500869750977	0.25621337890625	0.248834228515625	0.11908721923828125	0.00019378066062927246	0.00024232864379882812
94	chr1	53930000	475	3	53926430-53926449	53920000	-	53926430	53926449	113	0.25833740234375	0.218017578125	0.16024551391601563	0.0001740694046020508	-0.00013936758041381835	0.2629150390625	0.25225830078125	0.1229034423828125	0.00043414831161499025	0.0005289256572723388
94	chr1	53930000	476	3	53927795-53927814	53920000	-	53927795	53927814	114	38.61875	39.990625	4.388134765625	0.2736480712890625	0.36234130859375	31.1109375	35.1734375	4.02353515625	0.2642822265625	0.345050048828125
95	chr1	54390000	479	4	54381456-54381475	54380000	-	54381456	54381475	115	47.603125	47.81875	6.4248046875	0.39534912109375	0.5276611328125	38.878125	40.7625	5.95458984375	0.38427734375	0.50511474609375
96	chr1	54990000	486	5	54984449-54984468	54980000	+	54984449	54984468	116	0.8299072265625	0.5827880859375	0.15671005249023437	8.568167686462402e-05	-0.0002321779727935791	0.52208251953125	0.59345703125	0.11839599609375	0.00026189088821411134	0.00022663474082946778
96	chr1	54990000	487	5	54985285-54985304	54980000	+	54985285	54985304	117	0.19375	0.21605224609375	0.16114959716796876	0.00013794302940368653	-0.0001846015453338623	0.2791015625	0.20833740234375	0.12322998046875	0.0004016458988189697	0.0004896998405456543
96	chr1	54990000	488	5	54987161-54987180	54980000	-	54987161	54987180	118	3.16005859375	6.86044921875	0.12172813415527343	-0.0003055453300476074	-0.0008093595504760742	0.7208251953125	1.8102294921875	0.11143646240234376	0.00018553733825683595	-4.3010711669921876e-05
96	chr1	54990000	489	5	54989672-54989691	54980000	+	54989672	54989691	119	0.239617919921875	0.207421875	0.16017837524414064	0.00018256306648254395	-0.00012827515602111816	0.1658935546875	0.216845703125	0.12214202880859375	0.0003574371337890625	0.0004087090492248535
98	chr1	55410000	502	5	55401241-55401260	55400000	-	55401241	55401260	120	0.276190185546875	0.171234130859375	0.16110458374023437	0.00020113587379455566	-0.0001118004322052002	0.21597900390625	0.210302734375	0.12369842529296875	0.0005022704601287842	0.0006170928478240967
98	chr1	55410000	504	5	55404542-55404561	55400000	+	55404542	55404561	121	54.521875	50.2625	7.1388671875	0.434716796875	0.5828369140625	39.41875	45.809375	6.7763671875	0.42103271484375	0.561767578125
99	chr1	55890000	509	1	55886566-55886585	55880000	+	55886566	55886585	122	34.3515625	29.6765625	1.61099853515625	0.09711074829101562	0.12931137084960936	23.58515625	19.36484375	0.526373291015625	0.03235578536987305	0.04335165023803711
100	chr1	56990000	511	5	56980330-56980349	56980000	-	56980330	56980349	123	0.3287353515625	0.26884765625	0.161236572265625	0.00024407505989074708	-3.1387805938720704e-05	0.249981689453125	0.214227294921875	0.12286834716796875	0.00044175386428833006	0.0005761146545410156
100	chr1	56990000	512	5	56984315-56984334	56980000	+	56984315	56984334	124	5.683984375	3.90439453125	0.13039016723632812	1.3786554336547852e-05	-0.0004205942153930664	4.1078125	3.437890625	0.0789947509765625	-0.0004811286926269531	-0.0014771461486816407
100	chr1	56990000	513	5	56985123-56985142	56980000	-	56985123	56985142	125	0.23316650390625	0.21943359375	0.16089324951171874	0.00022678375244140626	-5.748867988586426e-05	0.195501708984375	0.205328369140625	0.1224395751953125	0.00039631128311157227	0.0005115151405334472
100	chr1	56990000	515	5	56987654-56987673	56980000	+	56987654	56987673	126	0.22677001953125	0.2374755859375	0.16098251342773437	0.00022129416465759276	-7.368922233581543e-05	0.215924072265625	0.212945556640625	0.12159576416015624	0.00034883022308349607	0.0004642307758331299
101	chr1	57410000	519	3	57406326-57406345	57400000	+	57406326	57406345	127	0.25032958984375	0.22557373046875	0.16115036010742187	0.00021704435348510743	-8.726716041564941e-05	0.202874755859375	0.193817138671875	0.12076873779296875	0.00032172799110412597	0.0003743767738342285
101	chr1	57410000	520	3	57406555-57406574	57400000	+	57406555	57406574	128	0.73349609375	0.5093994140625	0.15897216796875	0.00020047426223754883	-7.745623588562012e-05	0.47821044921875	0.37054443359375	0.12028656005859376	0.00032547712326049807	0.0004206657409667969
102	chr1	58000000	528	6	57997802-57997821	57990000	-	57997802	57997821	129	0.275299072265625	0.240167236328125	0.16140823364257811	0.00026680827140808107	-1.0842084884643555e-05	0.188494873046875	0.187176513671875	0.12201080322265626	0.00042330026626586915	0.000540471076965332
103	chr1	58390000	532	3	58382109-58382128	58380000	+	58382109	58382128	130	0.31646728515625	0.2471435546875	0.16085662841796874	0.00018180608749389647	-0.00013904571533203126	0.41767578125	0.33583984375	0.12490997314453126	0.0005842804908752442	0.0006329178810119629
104	chr1	58990000	537	4	58984484-58984503	58980000	-	58984484	58984503	131	1.751171875	0.960595703125	0.15493621826171874	4.3839216232299805e-05	-0.0002630174160003662	1.098876953125	1.246728515625	0.10380706787109376	-2.695918083190918e-05	-0.0005279302597045899
104	chr1	58990000	538	4	58984819-58984838	58980000	-	58984819	58984838	132	0.40950927734375	0.30382080078125	0.16115493774414064	0.00027980804443359373	9.417533874511719e-06	0.334912109375	0.223577880859375	0.12285308837890625	0.000452578067779541	0.0005906105041503906
104	chr1	58990000	539	4	58987583-58987602	58980000	+	58987583	58987602	133	0.1975830078125	0.1920166015625	0.16073837280273437	0.00021938681602478026	-8.68678092956543e-05	0.1526763916015625	0.18240966796875	0.122735595703125	0.000421607494354248	0.0005277872085571289
105	chr1	59250000	547	8	59244855-59244874	59240000	+	59244855	59244874	134	0.43302001953125	0.26793212890625	0.16041488647460939	0.00021373033523559571	-8.60750675201416e-05	0.3322998046875	0.24249267578125	0.12134246826171875	0.0004171669483184814	0.0005023717880249023
108	chr1	60970000	563	2	60961297-60961316	60960000	-	60961297	60961316	135	33.5265625	30.4828125	1.8927001953125	0.11765556335449219	0.15497474670410155	28.9671875	28.5953125	2.3080322265625	0.15279541015625	0.1997711181640625
109	chr1	61780000	567	4	61771420-61771439	61770000	-	61771420	61771439	136	29.2671875	25.02265625	1.191925048828125	0.07165184020996093	0.09537239074707031	22.88671875	25.2421875	1.60947265625	0.10831451416015625	0.14049530029296875
109	chr1	61780000	568	4	61774596-61774615	61770000	-	61774596	61774615	137	0.21063232421875	0.193499755859375	0.16168136596679689	0.00024574995040893555	-3.9082765579223636e-05	0.17744140625	0.186749267578125	0.121630859375	0.0003556370735168457	0.0004472851753234863
110	chr1	62710000	573	7	62701200-62701219	62700000	-	62701200	62701219	138	32.1640625	27.471875	1.04727783203125	0.059015846252441405	0.080145263671875	20.4046875	20.95078125	0.9312225341796875	0.06036796569824219	0.07935047149658203
110	chr1	62710000	574	7	62701353-62701372	62700000	-	62701353	62701372	139	2.67294921875	2.50703125	0.13907890319824218	0.00020951628684997558	-0.00014090538024902344	2.61181640625	2.5080078125	0.08824386596679687	-0.0003861665725708008	-0.0013079166412353516
110	chr1	62710000	575	7	62706652-62706671	62700000	-	62706652	62706671	140	2.56044921875	1.56982421875	0.14930076599121095	0.00023088455200195312	-1.410841941833496e-05	2.32724609375	1.790576171875	0.09547271728515624	-0.00034525394439697263	-0.0010514140129089355
110	chr1	62710000	576	7	62707787-62707806	62700000	-	62707787	62707806	141	3.6296875	2.77236328125	0.13709754943847657	-2.0253658294677735e-05	-0.000456845760345459	1.13154296875	1.0161376953125	0.109661865234375	9.105801582336426e-05	-0.00022797584533691407
110	chr1	62710000	577	7	62707902-62707921	62700000	+	62707902	62707921	142	0.21494140625	0.19359130859375	0.16099166870117188	0.00019612908363342285	-0.00011106133460998535	0.24915771484375	0.183056640625	0.1232940673828125	0.0004539966583251953	0.0005527377128601074
110	chr1	62710000	578	7	62708644-62708663	62700000	-	62708644	62708663	143	0.373480224609375	0.29239501953125	0.16024932861328126	0.0001880168914794922	-0.00011939406394958496	0.245782470703125	0.200341796875	0.12073516845703125	0.00033066868782043456	0.0004147231578826904
110	chr1	62710000	579	7	62709521-62709540	62700000	-	62709521	62709540	144	0.3787109375	0.45352783203125	0.16381149291992186	0.00028437972068786623	2.1672248840332033e-05	0.211334228515625	0.2095703125	0.1223175048828125	0.0004332482814788818	0.000552833080291748
111	chr1	63050000	585	5	63042680-63042699	63040000	+	63042680	63042699	145	1.86806640625	2.04912109375	0.14688262939453126	-7.86900520324707e-05	-0.0005007386207580566	4.0607421875	2.674853515625	0.0914306640625	-0.00012357234954833983	-0.0008751869201660157
113	chr1	64530000	590	1	64525518-64525537	64520000	+	64525518	64525537	146	0.167388916015625	0.161126708984375	0.16158447265625	0.00021210312843322754	-8.243322372436523e-05	0.181158447265625	0.1637939453125	0.12184906005859375	0.00038719773292541506	0.000472104549407959
117	chr1	66690000	599	1	66688892-66688911	66680000	+	66688892	66688911	147	0.168963623046875	0.13792724609375	0.16130523681640624	0.00022990107536315917	-5.7071447372436523e-05	0.1673858642578125	0.160491943359375	0.12235565185546875	0.0003870487213134766	0.000511622428894043
118	chr1	67190000	601	1	67181366-67181385	67180000	+	67181366	67181385	148	43.678125	46.3625	6.4615234375	0.39959716796875	0.53262939453125	36.4015625	39.0328125	5.5541015625	0.359765625	0.472509765625
119	chr1	67550000	603	1	67548191-67548210	67540000	+	67548191	67548210	149	0.2167236328125	0.19886474609375	0.16069869995117186	0.0001800537109375	-0.00012915730476379395	0.1370819091796875	0.167645263671875	0.1219482421875	0.00039508938789367676	0.0005206823348999024
121	chr1	68460000	607	1	68453076-68453095	68450000	-	68453076	68453095	150	1.0657470703125	1.075830078125	0.15436935424804688	6.118416786193848e-05	-0.0002468228340148926	0.715966796875	0.8030029296875	0.11474456787109374	0.0001883864402770996	2.7310848236083984e-05
122	chr1	69170000	611	5	69165358-69165377	69160000	+	69165358	69165377	151	33.6703125	28.75625	1.2210479736328126	0.06932268142700196	0.09318675994873046	21.4390625	17.8171875	0.30974349975585935	0.016324615478515624	0.022788238525390626
122	chr1	69170000	613	5	69166603-69166622	69160000	+	69166603	69166622	152	1.62265625	1.3162109375	0.15338897705078125	-3.2889842987060544e-05	-0.0004261672496795654	0.50269775390625	0.506982421875	0.11868438720703126	0.00018249154090881347	0.0002048015594482422
124	chr1	70250000	624	4	70248077-70248096	70240000	+	70248077	70248096	153	0.28795166015625	0.35245361328125	0.16035614013671876	0.00017551183700561523	-0.00011394023895263671	0.182525634765625	0.240045166015625	0.12058258056640625	0.0002738296985626221	0.00036736726760864256
125	chr1	70760000	628	2	70750618-70750637	70750000	+	70750618	70750637	154	0.32333984375	0.2691650390625	0.16068649291992188	0.0002236783504486084	-6.648898124694824e-05	0.250689697265625	0.193194580078125	0.12069549560546874	0.00032407045364379883	0.0004079163074493408
125	chr1	70760000	629	2	70757010-70757029	70750000	+	70757010	70757029	155	1.0974609375	0.849951171875	0.15531387329101562	3.753304481506348e-05	-0.0003207802772521973	1.107861328125	0.5393310546875	0.11754150390625	0.000235062837600708	0.00017036199569702147
126	chr1	71110000	632	2	71102841-71102860	71100000	-	71102841	71102860	156	1.141259765625	0.7462158203125	0.15609054565429686	0.00015944242477416992	-0.00012284517288208008	0.4942138671875	0.4939208984375	0.117724609375	0.0002786219120025635	0.0001898050308227539
127	chr1	71550000	640	5	71549935-71549954	71540000	+	71549935	71549954	157	0.209295654296875	0.15604248046875	0.16143264770507812	0.0001919865608215332	-0.0001142263412475586	0.166302490234375	0.14627685546875	0.12241058349609375	0.0004125356674194336	0.0005040645599365234
128	chr1	72160000	651	10	72158618-72158637	72150000	-	72158618	72158637	158	0.273931884765625	0.24947509765625	0.1604217529296875	0.00020739436149597168	-9.369254112243653e-05	0.180828857421875	0.1975830078125	0.12189178466796875	0.0003800809383392334	0.000486910343170166
128	chr1	72160000	652	10	72158937-72158956	72150000	+	72158937	72158956	159	0.32711181640625	0.25682373046875	0.16090850830078124	0.00021320581436157227	-8.226633071899414e-05	0.1466094970703125	0.1826416015625	0.12201385498046875	0.0003853917121887207	0.0004950404167175293
129	chr1	72710000	655	5	72701411-72701430	72700000	-	72701411	72701430	160	1.0445068359375	0.6739013671875	0.15660552978515624	0.0001283586025238037	-0.0001543104648590088	0.8090576171875	0.8549560546875	0.112384033203125	0.00017740726470947266	-7.762908935546876e-05
130	chr1	72880000	662	7	72870007-72870026	72870000	-	72870007	72870026	161	0.152227783203125	0.180908203125	0.16091690063476563	0.00021538734436035156	-9.070634841918945e-05	0.1533111572265625	0.170599365234375	0.12218017578125	0.00038552284240722656	0.0005113720893859863
130	chr1	72880000	663	7	72873886-72873905	72870000	+	72873886	72873905	162	0.70703125	0.5460693359375	0.15822296142578124	0.00015473365783691406	-0.00016274452209472657	0.523095703125	0.36202392578125	0.12314910888671875	0.0004782676696777344	0.0005556643009185791
130	chr1	72880000	664	7	72874105-72874124	72870000	+	72874105	72874124	163	0.4903076171875	0.414306640625	0.15900650024414062	0.00027524828910827635	2.7453899383544923e-05	0.4358642578125	0.27064208984375	0.12011566162109374	0.00032910704612731934	0.0004352867603302002
130	chr1	72880000	665	7	72876255-72876274	72870000	+	72876255	72876274	164	20.925	25.375	0.80784912109375	0.042601090669631955	0.0587984561920166	12.956640625	10.893359375	0.06722259521484375	0.0012086391448974609	0.0014307498931884766
130	chr1	72880000	666	7	72876487-72876506	72870000	+	72876487	72876506	165	0.429327392578125	0.1938232421875	0.16089248657226562	0.00017194151878356933	-0.0001538097858428955	0.3459930419921875	0.1502899169921875	0.122479248046875	0.00042729973793029783	0.000530850887298584
130	chr1	72880000	667	7	72876849-72876868	72870000	-	72876849	72876868	166	0.16783447265625	0.173406982421875	0.16153945922851562	0.00021244287490844725	-9.2315673828125e-05	0.2345947265625	0.168170166015625	0.122027587890625	0.000366973876953125	0.00047748088836669923
131	chr1	73290000	671	2	73283534-73283553	73280000	+	73283534	73283553	167	0.182110595703125	0.144940185546875	0.16110763549804688	0.00017811059951782225	-0.00013192296028137208	0.21923828125	0.149053955078125	0.12199554443359376	0.0003671824932098389	0.00045735836029052733
132	chr1	73870000	677	6	73863243-73863262	73860000	-	73863243	73863262	168	3.1115234375	1.48427734375	0.14804611206054688	0.00012850165367126465	-0.00019434094429016113	1.036962890625	1.878173828125	0.094122314453125	-0.00032144784927368164	-0.001158928871154785
133	chr1	74190000	683	6	74180862-74180881	74180000	-	74180862	74180881	169	0.50924072265625	0.4189453125	0.15956954956054686	0.0001847684383392334	-0.00011551976203918456	0.3005615234375	0.2730224609375	0.12122650146484375	0.0003437161445617676	0.0004172563552856445
134	chr1	74450000	693	6	74448655-74448674	74440000	-	74448655	74448674	170	0.193951416015625	0.169940185546875	0.16072463989257812	0.00019003748893737794	-0.00011662244796752929	0.1368865966796875	0.15552978515625	0.121966552734375	0.0003968477249145508	0.0005203843116760254
135	chr1	75320000	700	8	75312309-75312328	75310000	+	75312309	75312328	171	0.28531494140625	0.3966796875	0.15813827514648438	0.00010598301887512206	-0.00019932985305786132	0.23201904296875	0.2589111328125	0.12081756591796874	0.00031412243843078615	0.0003826141357421875
135	chr1	75320000	701	8	75312561-75312580	75310000	+	75312561	75312580	172	0.6422119140625	0.734130859375	0.16153717041015625	0.00034766793251037595	6.139874458312988e-05	0.41651611328125	0.5534912109375	0.12230072021484376	0.000303727388381958	0.00030823349952697755
135	chr1	75320000	702	8	75315013-75315032	75310000	-	75315013	75315032	173	0.546337890625	0.537158203125	0.15883407592773438	0.00012153983116149902	-0.00018549561500549316	0.261053466796875	0.23304443359375	0.12009735107421875	0.0002578079700469971	0.00033829212188720705
