experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
479	chr7	143153991	143154010	+	43.38	<>	3	20	2
480	chr9	122729740	122729759	-	43.3	<>	3	20	2
481	chr2	113494885	113494904	+	43.2	<>	3	20	2
482	chr13	113877596	113877615	+	43.12	<>	3	20	2
483	chr12	74013946	74013965	-	43.12	<>	3	20	2
484	chr1	120586652	120586671	+	43.1	<>	3	20	2
485	chr17	42603598	42603617	-	43.06	<>	3	20	2
486	chr8	50293731	50293750	-	42.88	<>	3	20	2
487	chr1	5905000	5905019	-	42.8	<>	3	20	2
488	chr16	27468962	27468981	+	42.75	<>	3	20	2
489	chr15	70921072	70921091	-	42.62	<>	3	20	2
490	chr8	91797706	91797725	+	42.6	<>	3	20	2
491	chr3	80079950	80079969	+	42.5	<>	3	20	2
492	chr18	16211890	16211909	-	42.47	<>	3	20	2
493	chr3	113080921	113080940	-	42.47	<>	3	20	2
494	chr2	17415562	17415581	-	42.34	<>	3	20	2
495	chr7	49121484	49121503	-	42.3	<>	3	20	2
496	chr18	16211892	16211911	+	42.3	<>	3	20	2
497	chr8	26184368	26184387	+	42.22	<>	3	20	2
498	chr2	37815860	37815879	+	42.2	<>	3	20	2
499	chr6	6005818	6005837	+	42.06	<>	3	20	2
500	chr12	35192361	35192380	+	53.78	<>	4	20	2
501	chr2	48886252	48886271	-	53.7	<>	4	20	2
502	chr12	35192359	35192378	-	53.66	<>	4	20	2
503	chr8	102781112	102781131	-	53.5	<>	4	20	2
504	chr5	49961991	49962010	-	53.3	<>	4	20	2
505	chr9	26776356	26776375	-	53.12	<>	4	20	2
506	chr9	51152589	51152608	-	53.06	<>	4	20	2
507	chr8	58566264	58566283	+	52.88	<>	4	20	2
508	chr12	40837731	40837750	+	52.84	<>	4	20	2
509	chr8	36523116	36523135	-	52.5	<>	4	20	2
510	chr6	101261721	101261740	-	52.5	<>	4	20	2
511	chr11	57467954	57467973	-	52.38	<>	4	20	2
512	chr4	70621534	70621553	-	52.28	<>	4	20	2
513	chr2	101905952	101905971	+	52.25	<>	4	20	2
514	chr13	19698902	19698921	+	51.94	<>	4	20	2
515	chr16	13117402	13117421	+	51.94	<>	4	20	2
516	chr9	63136044	63136063	+	51.75	<>	4	20	2
517	chr12	92303369	92303388	+	51.62	<>	4	20	2
518	chr11	31949597	31949616	-	51.56	<>	4	20	2
519	chr9	49494116	49494135	+	51.2	<>	4	20	2
520	chr12	17554295	17554314	+	51.2	<>	4	20	2
521	chr9	88222169	88222188	-	51.16	<>	4	20	2
522	chr1	55404542	55404561	+	51.12	<>	4	20	2
523	chr12	57825931	57825950	+	51.06	<>	4	20	2
524	chr3	57843966	57843985	+	50.94	<>	4	20	2
525	chr16	22564764	22564783	+	50.8	<>	4	20	2
526	chr7	132213675	132213694	-	50.6	<>	4	20	2
527	chr16	72215914	72215933	-	50.38	<>	4	20	2
528	chr18	16217031	16217050	+	50.2	<>	4	20	2
529	chr11	113165297	113165316	-	50.12	<>	4	20	2
530	chr14	34810922	34810941	+	49.88	<>	4	20	2
531	chr17	83271677	83271696	+	49.25	<>	4	20	2
532	chr12	78056172	78056191	+	49.12	<>	4	20	2
533	chr16	89765679	89765698	-	49.0	<>	4	20	2
534	chr13	112264852	112264871	-	48.94	<>	4	20	2
535	chr13	112264855	112264874	-	48.88	<>	4	20	2
536	chr2	118638274	118638293	+	48.7	<>	4	20	2
537	chr15	32766466	32766485	-	48.47	<>	4	20	2
538	chr1	21411386	21411405	+	48.44	<>	4	20	2
539	chr6	43686121	43686140	+	48.3	<>	4	20	2
540	chr13	30260113	30260132	-	48.25	<>	4	20	2
541	chr9	60245108	60245127	+	47.97	<>	4	20	2
542	chr1	103799500	103799519	+	47.94	<>	4	20	2
543	chr7	86211545	86211564	-	47.94	<>	4	20	2
544	chr11	40149490	40149509	-	47.47	<>	4	20	2
545	chr11	25862970	25862989	-	47.2	<>	4	20	2
546	chr16	72218208	72218227	+	47.12	<>	4	20	2
547	chr15	44836383	44836402	+	47.12	<>	4	20	2
548	chr16	64748436	64748455	-	47.0	<>	4	20	2
549	chr3	14679375	14679394	+	46.8	<>	4	20	2
550	chr17	86906315	86906334	-	46.8	<>	4	20	2
551	chr18	57976796	57976815	+	46.8	<>	4	20	2
552	chr6	13281045	13281064	-	46.75	<>	4	20	2
553	chr12	17554309	17554328	-	46.62	<>	4	20	2
554	chr3	68056531	68056550	+	46.62	<>	4	20	2
555	chr3	9711102	9711121	+	46.56	<>	4	20	2
556	chr16	37109440	37109459	+	46.34	<>	4	20	2
557	chr16	96671788	96671807	-	46.06	<>	4	20	2
558	chr3	153655299	153655318	-	46.06	<>	4	20	2
559	chr18	58481865	58481884	-	45.88	<>	4	20	2
560	chr7	125393828	125393847	-	45.75	<>	4	20	2
561	chr16	25349805	25349824	-	45.62	<>	4	20	2
562	chr4	74231656	74231675	-	45.38	<>	4	20	2
563	chr4	74231658	74231677	+	45.22	<>	4	20	2
564	chr13	89543209	89543228	-	45.2	<>	4	20	2
565	chr1	179477243	179477262	-	45.0	<>	4	20	2
566	chr4	127368529	127368548	+	44.75	<>	4	20	2
567	chr3	25220803	25220822	-	44.62	<>	4	20	2
568	chr12	41487217	41487236	-	44.56	<>	4	20	2
569	chr14	102510621	102510640	-	44.4	<>	4	20	2
570	chr4	25180062	25180081	-	44.38	<>	4	20	2
571	chr3	31146116	31146135	+	44.2	<>	4	20	2
572	chr16	58299639	58299658	+	44.12	<>	4	20	2
573	chr5	16309782	16309801	+	43.94	<>	4	20	2
574	chr7	118102436	118102455	-	43.88	<>	4	20	2
575	chr5	16309780	16309799	-	43.75	<>	4	20	2
576	chr13	51830906	51830925	+	43.62	<>	4	20	2
577	chr6	100882571	100882590	+	43.6	<>	4	20	2
578	chr1	54381456	54381475	-	43.56	<>	4	20	2
579	chr7	143153991	143154010	+	43.38	<>	4	20	2
580	chr9	122729740	122729759	-	43.3	<>	4	20	2
581	chr2	113494885	113494904	+	43.2	<>	4	20	2
582	chr13	113877596	113877615	+	43.12	<>	4	20	2
583	chr12	74013946	74013965	-	43.12	<>	4	20	2
584	chr1	120586652	120586671	+	43.1	<>	4	20	2
585	chr17	42603598	42603617	-	43.06	<>	4	20	2
586	chr8	50293731	50293750	-	42.88	<>	4	20	2
587	chr1	5905000	5905019	-	42.8	<>	4	20	2
588	chr16	27468962	27468981	+	42.75	<>	4	20	2
589	chr15	70921072	70921091	-	42.62	<>	4	20	2
590	chr8	91797706	91797725	+	42.6	<>	4	20	2
591	chr3	80079950	80079969	+	42.5	<>	4	20	2
592	chr18	16211890	16211909	-	42.47	<>	4	20	2
593	chr3	113080921	113080940	-	42.47	<>	4	20	2
594	chr2	17415562	17415581	-	42.34	<>	4	20	2
595	chr7	49121484	49121503	-	42.3	<>	4	20	2
596	chr18	16211892	16211911	+	42.3	<>	4	20	2
597	chr8	26184368	26184387	+	42.22	<>	4	20	2
598	chr2	37815860	37815879	+	42.2	<>	4	20	2
599	chr6	6005818	6005837	+	42.06	<>	4	20	2
600	chr12	35192361	35192380	+	53.78	<>	3	20	3
601	chr2	48886252	48886271	-	53.7	<>	3	20	3
602	chr12	35192359	35192378	-	53.66	<>	3	20	3
603	chr8	102781112	102781131	-	53.5	<>	3	20	3
604	chr5	49961991	49962010	-	53.3	<>	3	20	3
605	chr9	26776356	26776375	-	53.12	<>	3	20	3
606	chr9	51152589	51152608	-	53.06	<>	3	20	3
607	chr8	58566264	58566283	+	52.88	<>	3	20	3
608	chr12	40837731	40837750	+	52.84	<>	3	20	3
609	chr8	36523116	36523135	-	52.5	<>	3	20	3
610	chr6	101261721	101261740	-	52.5	<>	3	20	3
611	chr11	57467954	57467973	-	52.38	<>	3	20	3
612	chr4	70621534	70621553	-	52.28	<>	3	20	3
613	chr2	101905952	101905971	+	52.25	<>	3	20	3
614	chr13	19698902	19698921	+	51.94	<>	3	20	3
615	chr16	13117402	13117421	+	51.94	<>	3	20	3
616	chr9	63136044	63136063	+	51.75	<>	3	20	3
617	chr12	92303369	92303388	+	51.62	<>	3	20	3
618	chr11	31949597	31949616	-	51.56	<>	3	20	3
619	chr9	49494116	49494135	+	51.2	<>	3	20	3
620	chr12	17554295	17554314	+	51.2	<>	3	20	3
621	chr9	88222169	88222188	-	51.16	<>	3	20	3
622	chr1	55404542	55404561	+	51.12	<>	3	20	3
623	chr12	57825931	57825950	+	51.06	<>	3	20	3
624	chr3	57843966	57843985	+	50.94	<>	3	20	3
625	chr16	22564764	22564783	+	50.8	<>	3	20	3
626	chr7	132213675	132213694	-	50.6	<>	3	20	3
627	chr16	72215914	72215933	-	50.38	<>	3	20	3
628	chr18	16217031	16217050	+	50.2	<>	3	20	3
629	chr11	113165297	113165316	-	50.12	<>	3	20	3
630	chr14	34810922	34810941	+	49.88	<>	3	20	3
631	chr17	83271677	83271696	+	49.25	<>	3	20	3
632	chr12	78056172	78056191	+	49.12	<>	3	20	3
633	chr16	89765679	89765698	-	49.0	<>	3	20	3
634	chr13	112264852	112264871	-	48.94	<>	3	20	3
635	chr13	112264855	112264874	-	48.88	<>	3	20	3
636	chr2	118638274	118638293	+	48.7	<>	3	20	3
637	chr15	32766466	32766485	-	48.47	<>	3	20	3
638	chr1	21411386	21411405	+	48.44	<>	3	20	3
639	chr6	43686121	43686140	+	48.3	<>	3	20	3
640	chr13	30260113	30260132	-	48.25	<>	3	20	3
641	chr9	60245108	60245127	+	47.97	<>	3	20	3
642	chr1	103799500	103799519	+	47.94	<>	3	20	3
643	chr7	86211545	86211564	-	47.94	<>	3	20	3
644	chr11	40149490	40149509	-	47.47	<>	3	20	3
645	chr11	25862970	25862989	-	47.2	<>	3	20	3
646	chr16	72218208	72218227	+	47.12	<>	3	20	3
647	chr15	44836383	44836402	+	47.12	<>	3	20	3
648	chr16	64748436	64748455	-	47.0	<>	3	20	3
649	chr3	14679375	14679394	+	46.8	<>	3	20	3
650	chr17	86906315	86906334	-	46.8	<>	3	20	3
651	chr18	57976796	57976815	+	46.8	<>	3	20	3
652	chr6	13281045	13281064	-	46.75	<>	3	20	3
653	chr12	17554309	17554328	-	46.62	<>	3	20	3
654	chr3	68056531	68056550	+	46.62	<>	3	20	3
655	chr3	9711102	9711121	+	46.56	<>	3	20	3
656	chr16	37109440	37109459	+	46.34	<>	3	20	3
657	chr16	96671788	96671807	-	46.06	<>	3	20	3
658	chr3	153655299	153655318	-	46.06	<>	3	20	3
659	chr18	58481865	58481884	-	45.88	<>	3	20	3
660	chr7	125393828	125393847	-	45.75	<>	3	20	3
661	chr16	25349805	25349824	-	45.62	<>	3	20	3
662	chr4	74231656	74231675	-	45.38	<>	3	20	3
663	chr4	74231658	74231677	+	45.22	<>	3	20	3
664	chr13	89543209	89543228	-	45.2	<>	3	20	3
665	chr1	179477243	179477262	-	45.0	<>	3	20	3
666	chr4	127368529	127368548	+	44.75	<>	3	20	3
667	chr3	25220803	25220822	-	44.62	<>	3	20	3
668	chr12	41487217	41487236	-	44.56	<>	3	20	3
669	chr14	102510621	102510640	-	44.4	<>	3	20	3
670	chr4	25180062	25180081	-	44.38	<>	3	20	3
671	chr3	31146116	31146135	+	44.2	<>	3	20	3
672	chr16	58299639	58299658	+	44.12	<>	3	20	3
673	chr5	16309782	16309801	+	43.94	<>	3	20	3
674	chr7	118102436	118102455	-	43.88	<>	3	20	3
675	chr5	16309780	16309799	-	43.75	<>	3	20	3
676	chr13	51830906	51830925	+	43.62	<>	3	20	3
677	chr6	100882571	100882590	+	43.6	<>	3	20	3
678	chr1	54381456	54381475	-	43.56	<>	3	20	3
679	chr7	143153991	143154010	+	43.38	<>	3	20	3
680	chr9	122729740	122729759	-	43.3	<>	3	20	3
681	chr2	113494885	113494904	+	43.2	<>	3	20	3
682	chr13	113877596	113877615	+	43.12	<>	3	20	3
683	chr12	74013946	74013965	-	43.12	<>	3	20	3
684	chr1	120586652	120586671	+	43.1	<>	3	20	3
685	chr17	42603598	42603617	-	43.06	<>	3	20	3
686	chr8	50293731	50293750	-	42.88	<>	3	20	3
687	chr1	5905000	5905019	-	42.8	<>	3	20	3
688	chr16	27468962	27468981	+	42.75	<>	3	20	3
689	chr15	70921072	70921091	-	42.62	<>	3	20	3
690	chr8	91797706	91797725	+	42.6	<>	3	20	3
691	chr3	80079950	80079969	+	42.5	<>	3	20	3
692	chr18	16211890	16211909	-	42.47	<>	3	20	3
693	chr3	113080921	113080940	-	42.47	<>	3	20	3
694	chr2	17415562	17415581	-	42.34	<>	3	20	3
695	chr7	49121484	49121503	-	42.3	<>	3	20	3
696	chr18	16211892	16211911	+	42.3	<>	3	20	3
697	chr8	26184368	26184387	+	42.22	<>	3	20	3
698	chr2	37815860	37815879	+	42.2	<>	3	20	3
699	chr6	6005818	6005837	+	42.06	<>	3	20	3
700	chr12	35192361	35192380	+	53.78	<>	4	20	3
701	chr2	48886252	48886271	-	53.7	<>	4	20	3
702	chr12	35192359	35192378	-	53.66	<>	4	20	3
703	chr8	102781112	102781131	-	53.5	<>	4	20	3
704	chr5	49961991	49962010	-	53.3	<>	4	20	3
705	chr9	26776356	26776375	-	53.12	<>	4	20	3
706	chr9	51152589	51152608	-	53.06	<>	4	20	3
707	chr8	58566264	58566283	+	52.88	<>	4	20	3
708	chr12	40837731	40837750	+	52.84	<>	4	20	3
709	chr8	36523116	36523135	-	52.5	<>	4	20	3
710	chr6	101261721	101261740	-	52.5	<>	4	20	3
711	chr11	57467954	57467973	-	52.38	<>	4	20	3
712	chr4	70621534	70621553	-	52.28	<>	4	20	3
713	chr2	101905952	101905971	+	52.25	<>	4	20	3
714	chr13	19698902	19698921	+	51.94	<>	4	20	3
715	chr16	13117402	13117421	+	51.94	<>	4	20	3
716	chr9	63136044	63136063	+	51.75	<>	4	20	3
717	chr12	92303369	92303388	+	51.62	<>	4	20	3
718	chr11	31949597	31949616	-	51.56	<>	4	20	3
719	chr9	49494116	49494135	+	51.2	<>	4	20	3
720	chr12	17554295	17554314	+	51.2	<>	4	20	3
721	chr9	88222169	88222188	-	51.16	<>	4	20	3
722	chr1	55404542	55404561	+	51.12	<>	4	20	3
723	chr12	57825931	57825950	+	51.06	<>	4	20	3
724	chr3	57843966	57843985	+	50.94	<>	4	20	3
725	chr16	22564764	22564783	+	50.8	<>	4	20	3
726	chr7	132213675	132213694	-	50.6	<>	4	20	3
727	chr16	72215914	72215933	-	50.38	<>	4	20	3
728	chr18	16217031	16217050	+	50.2	<>	4	20	3
729	chr11	113165297	113165316	-	50.12	<>	4	20	3
730	chr14	34810922	34810941	+	49.88	<>	4	20	3
731	chr17	83271677	83271696	+	49.25	<>	4	20	3
732	chr12	78056172	78056191	+	49.12	<>	4	20	3
733	chr16	89765679	89765698	-	49.0	<>	4	20	3
734	chr13	112264852	112264871	-	48.94	<>	4	20	3
735	chr13	112264855	112264874	-	48.88	<>	4	20	3
736	chr2	118638274	118638293	+	48.7	<>	4	20	3
737	chr15	32766466	32766485	-	48.47	<>	4	20	3
738	chr1	21411386	21411405	+	48.44	<>	4	20	3
739	chr6	43686121	43686140	+	48.3	<>	4	20	3
740	chr13	30260113	30260132	-	48.25	<>	4	20	3
741	chr9	60245108	60245127	+	47.97	<>	4	20	3
742	chr1	103799500	103799519	+	47.94	<>	4	20	3
743	chr7	86211545	86211564	-	47.94	<>	4	20	3
744	chr11	40149490	40149509	-	47.47	<>	4	20	3
745	chr11	25862970	25862989	-	47.2	<>	4	20	3
746	chr16	72218208	72218227	+	47.12	<>	4	20	3
747	chr15	44836383	44836402	+	47.12	<>	4	20	3
748	chr16	64748436	64748455	-	47.0	<>	4	20	3
749	chr3	14679375	14679394	+	46.8	<>	4	20	3
750	chr17	86906315	86906334	-	46.8	<>	4	20	3
751	chr18	57976796	57976815	+	46.8	<>	4	20	3
752	chr6	13281045	13281064	-	46.75	<>	4	20	3
753	chr12	17554309	17554328	-	46.62	<>	4	20	3
754	chr3	68056531	68056550	+	46.62	<>	4	20	3
755	chr3	9711102	9711121	+	46.56	<>	4	20	3
756	chr16	37109440	37109459	+	46.34	<>	4	20	3
757	chr16	96671788	96671807	-	46.06	<>	4	20	3
758	chr3	153655299	153655318	-	46.06	<>	4	20	3
759	chr18	58481865	58481884	-	45.88	<>	4	20	3
760	chr7	125393828	125393847	-	45.75	<>	4	20	3
761	chr16	25349805	25349824	-	45.62	<>	4	20	3
762	chr4	74231656	74231675	-	45.38	<>	4	20	3
763	chr4	74231658	74231677	+	45.22	<>	4	20	3
764	chr13	89543209	89543228	-	45.2	<>	4	20	3
765	chr1	179477243	179477262	-	45.0	<>	4	20	3
766	chr4	127368529	127368548	+	44.75	<>	4	20	3
767	chr3	25220803	25220822	-	44.62	<>	4	20	3
768	chr12	41487217	41487236	-	44.56	<>	4	20	3
769	chr14	102510621	102510640	-	44.4	<>	4	20	3
770	chr4	25180062	25180081	-	44.38	<>	4	20	3
771	chr3	31146116	31146135	+	44.2	<>	4	20	3
772	chr16	58299639	58299658	+	44.12	<>	4	20	3
773	chr5	16309782	16309801	+	43.94	<>	4	20	3
774	chr7	118102436	118102455	-	43.88	<>	4	20	3
775	chr5	16309780	16309799	-	43.75	<>	4	20	3
776	chr13	51830906	51830925	+	43.62	<>	4	20	3
777	chr6	100882571	100882590	+	43.6	<>	4	20	3
778	chr1	54381456	54381475	-	43.56	<>	4	20	3
779	chr7	143153991	143154010	+	43.38	<>	4	20	3
780	chr9	122729740	122729759	-	43.3	<>	4	20	3
781	chr2	113494885	113494904	+	43.2	<>	4	20	3
782	chr13	113877596	113877615	+	43.12	<>	4	20	3
783	chr12	74013946	74013965	-	43.12	<>	4	20	3
784	chr1	120586652	120586671	+	43.1	<>	4	20	3
785	chr17	42603598	42603617	-	43.06	<>	4	20	3
786	chr8	50293731	50293750	-	42.88	<>	4	20	3
787	chr1	5905000	5905019	-	42.8	<>	4	20	3
788	chr16	27468962	27468981	+	42.75	<>	4	20	3
789	chr15	70921072	70921091	-	42.62	<>	4	20	3
790	chr8	91797706	91797725	+	42.6	<>	4	20	3
791	chr3	80079950	80079969	+	42.5	<>	4	20	3
792	chr18	16211890	16211909	-	42.47	<>	4	20	3
793	chr3	113080921	113080940	-	42.47	<>	4	20	3
794	chr2	17415562	17415581	-	42.34	<>	4	20	3
795	chr7	49121484	49121503	-	42.3	<>	4	20	3
796	chr18	16211892	16211911	+	42.3	<>	4	20	3
797	chr8	26184368	26184387	+	42.22	<>	4	20	3
798	chr2	37815860	37815879	+	42.2	<>	4	20	3
799	chr6	6005818	6005837	+	42.06	<>	4	20	3
800	chr12	35192361	35192380	+	53.78	<>	3	20	4
801	chr2	48886252	48886271	-	53.7	<>	3	20	4
802	chr12	35192359	35192378	-	53.66	<>	3	20	4
803	chr8	102781112	102781131	-	53.5	<>	3	20	4
804	chr5	49961991	49962010	-	53.3	<>	3	20	4
805	chr9	26776356	26776375	-	53.12	<>	3	20	4
806	chr9	51152589	51152608	-	53.06	<>	3	20	4
807	chr8	58566264	58566283	+	52.88	<>	3	20	4
808	chr12	40837731	40837750	+	52.84	<>	3	20	4
809	chr8	36523116	36523135	-	52.5	<>	3	20	4
810	chr6	101261721	101261740	-	52.5	<>	3	20	4
811	chr11	57467954	57467973	-	52.38	<>	3	20	4
812	chr4	70621534	70621553	-	52.28	<>	3	20	4
813	chr2	101905952	101905971	+	52.25	<>	3	20	4
814	chr13	19698902	19698921	+	51.94	<>	3	20	4
815	chr16	13117402	13117421	+	51.94	<>	3	20	4
816	chr9	63136044	63136063	+	51.75	<>	3	20	4
817	chr12	92303369	92303388	+	51.62	<>	3	20	4
818	chr11	31949597	31949616	-	51.56	<>	3	20	4
819	chr9	49494116	49494135	+	51.2	<>	3	20	4
820	chr12	17554295	17554314	+	51.2	<>	3	20	4
821	chr9	88222169	88222188	-	51.16	<>	3	20	4
822	chr1	55404542	55404561	+	51.12	<>	3	20	4
823	chr12	57825931	57825950	+	51.06	<>	3	20	4
824	chr3	57843966	57843985	+	50.94	<>	3	20	4
825	chr16	22564764	22564783	+	50.8	<>	3	20	4
826	chr7	132213675	132213694	-	50.6	<>	3	20	4
827	chr16	72215914	72215933	-	50.38	<>	3	20	4
828	chr18	16217031	16217050	+	50.2	<>	3	20	4
829	chr11	113165297	113165316	-	50.12	<>	3	20	4
830	chr14	34810922	34810941	+	49.88	<>	3	20	4
831	chr17	83271677	83271696	+	49.25	<>	3	20	4
832	chr12	78056172	78056191	+	49.12	<>	3	20	4
833	chr16	89765679	89765698	-	49.0	<>	3	20	4
834	chr13	112264852	112264871	-	48.94	<>	3	20	4
835	chr13	112264855	112264874	-	48.88	<>	3	20	4
836	chr2	118638274	118638293	+	48.7	<>	3	20	4
837	chr15	32766466	32766485	-	48.47	<>	3	20	4
838	chr1	21411386	21411405	+	48.44	<>	3	20	4
839	chr6	43686121	43686140	+	48.3	<>	3	20	4
840	chr13	30260113	30260132	-	48.25	<>	3	20	4
841	chr9	60245108	60245127	+	47.97	<>	3	20	4
842	chr1	103799500	103799519	+	47.94	<>	3	20	4
843	chr7	86211545	86211564	-	47.94	<>	3	20	4
844	chr11	40149490	40149509	-	47.47	<>	3	20	4
845	chr11	25862970	25862989	-	47.2	<>	3	20	4
846	chr16	72218208	72218227	+	47.12	<>	3	20	4
847	chr15	44836383	44836402	+	47.12	<>	3	20	4
848	chr16	64748436	64748455	-	47.0	<>	3	20	4
849	chr3	14679375	14679394	+	46.8	<>	3	20	4
850	chr17	86906315	86906334	-	46.8	<>	3	20	4
851	chr18	57976796	57976815	+	46.8	<>	3	20	4
852	chr6	13281045	13281064	-	46.75	<>	3	20	4
853	chr12	17554309	17554328	-	46.62	<>	3	20	4
854	chr3	68056531	68056550	+	46.62	<>	3	20	4
855	chr3	9711102	9711121	+	46.56	<>	3	20	4
856	chr16	37109440	37109459	+	46.34	<>	3	20	4
857	chr16	96671788	96671807	-	46.06	<>	3	20	4
858	chr3	153655299	153655318	-	46.06	<>	3	20	4
859	chr18	58481865	58481884	-	45.88	<>	3	20	4
860	chr7	125393828	125393847	-	45.75	<>	3	20	4
861	chr16	25349805	25349824	-	45.62	<>	3	20	4
862	chr4	74231656	74231675	-	45.38	<>	3	20	4
863	chr4	74231658	74231677	+	45.22	<>	3	20	4
864	chr13	89543209	89543228	-	45.2	<>	3	20	4
865	chr1	179477243	179477262	-	45.0	<>	3	20	4
866	chr4	127368529	127368548	+	44.75	<>	3	20	4
867	chr3	25220803	25220822	-	44.62	<>	3	20	4
868	chr12	41487217	41487236	-	44.56	<>	3	20	4
869	chr14	102510621	102510640	-	44.4	<>	3	20	4
870	chr4	25180062	25180081	-	44.38	<>	3	20	4
871	chr3	31146116	31146135	+	44.2	<>	3	20	4
872	chr16	58299639	58299658	+	44.12	<>	3	20	4
873	chr5	16309782	16309801	+	43.94	<>	3	20	4
874	chr7	118102436	118102455	-	43.88	<>	3	20	4
875	chr5	16309780	16309799	-	43.75	<>	3	20	4
876	chr13	51830906	51830925	+	43.62	<>	3	20	4
877	chr6	100882571	100882590	+	43.6	<>	3	20	4
878	chr1	54381456	54381475	-	43.56	<>	3	20	4
879	chr7	143153991	143154010	+	43.38	<>	3	20	4
880	chr9	122729740	122729759	-	43.3	<>	3	20	4
881	chr2	113494885	113494904	+	43.2	<>	3	20	4
882	chr13	113877596	113877615	+	43.12	<>	3	20	4
883	chr12	74013946	74013965	-	43.12	<>	3	20	4
884	chr1	120586652	120586671	+	43.1	<>	3	20	4
885	chr17	42603598	42603617	-	43.06	<>	3	20	4
886	chr8	50293731	50293750	-	42.88	<>	3	20	4
887	chr1	5905000	5905019	-	42.8	<>	3	20	4
888	chr16	27468962	27468981	+	42.75	<>	3	20	4
889	chr15	70921072	70921091	-	42.62	<>	3	20	4
890	chr8	91797706	91797725	+	42.6	<>	3	20	4
891	chr3	80079950	80079969	+	42.5	<>	3	20	4
892	chr18	16211890	16211909	-	42.47	<>	3	20	4
893	chr3	113080921	113080940	-	42.47	<>	3	20	4
894	chr2	17415562	17415581	-	42.34	<>	3	20	4
895	chr7	49121484	49121503	-	42.3	<>	3	20	4
896	chr18	16211892	16211911	+	42.3	<>	3	20	4
897	chr8	26184368	26184387	+	42.22	<>	3	20	4
898	chr2	37815860	37815879	+	42.2	<>	3	20	4
899	chr6	6005818	6005837	+	42.06	<>	3	20	4
900	chr12	35192361	35192380	+	53.78	<>	4	20	4
901	chr2	48886252	48886271	-	53.7	<>	4	20	4
902	chr12	35192359	35192378	-	53.66	<>	4	20	4
903	chr8	102781112	102781131	-	53.5	<>	4	20	4
904	chr5	49961991	49962010	-	53.3	<>	4	20	4
905	chr9	26776356	26776375	-	53.12	<>	4	20	4
906	chr9	51152589	51152608	-	53.06	<>	4	20	4
907	chr8	58566264	58566283	+	52.88	<>	4	20	4
908	chr12	40837731	40837750	+	52.84	<>	4	20	4
909	chr8	36523116	36523135	-	52.5	<>	4	20	4
910	chr6	101261721	101261740	-	52.5	<>	4	20	4
911	chr11	57467954	57467973	-	52.38	<>	4	20	4
912	chr4	70621534	70621553	-	52.28	<>	4	20	4
913	chr2	101905952	101905971	+	52.25	<>	4	20	4
914	chr13	19698902	19698921	+	51.94	<>	4	20	4
915	chr16	13117402	13117421	+	51.94	<>	4	20	4
916	chr9	63136044	63136063	+	51.75	<>	4	20	4
917	chr12	92303369	92303388	+	51.62	<>	4	20	4
918	chr11	31949597	31949616	-	51.56	<>	4	20	4
919	chr9	49494116	49494135	+	51.2	<>	4	20	4
920	chr12	17554295	17554314	+	51.2	<>	4	20	4
921	chr9	88222169	88222188	-	51.16	<>	4	20	4
922	chr1	55404542	55404561	+	51.12	<>	4	20	4
923	chr12	57825931	57825950	+	51.06	<>	4	20	4
924	chr3	57843966	57843985	+	50.94	<>	4	20	4
925	chr16	22564764	22564783	+	50.8	<>	4	20	4
926	chr7	132213675	132213694	-	50.6	<>	4	20	4
927	chr16	72215914	72215933	-	50.38	<>	4	20	4
928	chr18	16217031	16217050	+	50.2	<>	4	20	4
929	chr11	113165297	113165316	-	50.12	<>	4	20	4
930	chr14	34810922	34810941	+	49.88	<>	4	20	4
931	chr17	83271677	83271696	+	49.25	<>	4	20	4
932	chr12	78056172	78056191	+	49.12	<>	4	20	4
933	chr16	89765679	89765698	-	49.0	<>	4	20	4
934	chr13	112264852	112264871	-	48.94	<>	4	20	4
935	chr13	112264855	112264874	-	48.88	<>	4	20	4
936	chr2	118638274	118638293	+	48.7	<>	4	20	4
937	chr15	32766466	32766485	-	48.47	<>	4	20	4
938	chr1	21411386	21411405	+	48.44	<>	4	20	4
939	chr6	43686121	43686140	+	48.3	<>	4	20	4
940	chr13	30260113	30260132	-	48.25	<>	4	20	4
941	chr9	60245108	60245127	+	47.97	<>	4	20	4
942	chr1	103799500	103799519	+	47.94	<>	4	20	4
943	chr7	86211545	86211564	-	47.94	<>	4	20	4
944	chr11	40149490	40149509	-	47.47	<>	4	20	4
945	chr11	25862970	25862989	-	47.2	<>	4	20	4
946	chr16	72218208	72218227	+	47.12	<>	4	20	4
947	chr15	44836383	44836402	+	47.12	<>	4	20	4
948	chr16	64748436	64748455	-	47.0	<>	4	20	4
949	chr3	14679375	14679394	+	46.8	<>	4	20	4
950	chr17	86906315	86906334	-	46.8	<>	4	20	4
951	chr18	57976796	57976815	+	46.8	<>	4	20	4
952	chr6	13281045	13281064	-	46.75	<>	4	20	4
953	chr12	17554309	17554328	-	46.62	<>	4	20	4
954	chr3	68056531	68056550	+	46.62	<>	4	20	4
955	chr3	9711102	9711121	+	46.56	<>	4	20	4
956	chr16	37109440	37109459	+	46.34	<>	4	20	4
957	chr16	96671788	96671807	-	46.06	<>	4	20	4
958	chr3	153655299	153655318	-	46.06	<>	4	20	4
959	chr18	58481865	58481884	-	45.88	<>	4	20	4
