chrom	start	end	span	score_2	strand_2	num_ctcf	log2_insulation_score_200000	boundary_strength_200000	boundary_index	index
chr1	18570000	18580000	18570093-18570112	824.0	+	8	-0.4998	1.068	40	306
chr1	18570000	18580000	18572167-18572186	837.0	-	8	-0.4998	1.068	40	307
chr1	18570000	18580000	18572328-18572347	801.0	-	8	-0.4998	1.068	40	308
chr1	18570000	18580000	18572737-18572756	808.0	-	8	-0.4998	1.068	40	309
chr1	18570000	18580000	18572739-18572758	836.0	+	8	-0.4998	1.068	40	310
chr1	18570000	18580000	18575511-18575530	801.0	+	8	-0.4998	1.068	40	311
chr1	18570000	18580000	18575757-18575776	862.0	-	8	-0.4998	1.068	40	312
chr1	18570000	18580000	18579838-18579857	820.0	-	8	-0.4998	1.068	40	313
chr1	18570000	18580000	18570093-18570112,18572167-18572186,18572328-18572347,18572737-18572756,18572739-18572758,18575511-18575530,18575757-18575776,18579838-18579857			8	-0.4998	1.068	40	314
chr1	18570000	18580000	18570000-18580000			8	-0.4998	1.068	40	315
chr1	18870000	18880000	18870118-18870137	855.0	-	12	-0.983	1.689	41	316
chr1	18870000	18880000	18872561-18872580	824.0	+	12	-0.983	1.689	41	317
chr1	18870000	18880000	18873003-18873022	805.0	+	12	-0.983	1.689	41	318
chr1	18870000	18880000	18874713-18874732	848.0	-	12	-0.983	1.689	41	319
chr1	18870000	18880000	18875306-18875325	820.0	+	12	-0.983	1.689	41	320
chr1	18870000	18880000	18875395-18875414	859.0	-	12	-0.983	1.689	41	321
chr1	18870000	18880000	18875645-18875664	814.0	-	12	-0.983	1.689	41	322
chr1	18870000	18880000	18875862-18875881	808.0	-	12	-0.983	1.689	41	323
chr1	18870000	18880000	18875864-18875883	815.0	+	12	-0.983	1.689	41	324
chr1	18870000	18880000	18877649-18877668	804.0	-	12	-0.983	1.689	41	325
chr1	18870000	18880000	18877953-18877972	831.0	+	12	-0.983	1.689	41	326
chr1	18870000	18880000	18879460-18879479	822.0	+	12	-0.983	1.689	41	327
chr1	18870000	18880000	18870118-18870137,18872561-18872580,18873003-18873022,18874713-18874732,18875306-18875325,18875395-18875414,18875645-18875664,18875862-18875881,18875864-18875883,18877649-18877668,18877953-18877972,18879460-18879479			12	-0.983	1.689	41	328
chr1	18870000	18880000	18870000-18880000			12	-0.983	1.689	41	329
chr1	19250000	19260000	19255544-19255563	819.0	-	2	-0.672	1.315	42	330
chr1	19250000	19260000	19258751-19258770	802.0	+	2	-0.672	1.315	42	331
chr1	19250000	19260000	19255544-19255563,19258751-19258770			2	-0.672	1.315	42	332
chr1	19250000	19260000	19250000-19260000			2	-0.672	1.315	42	333
chr1	19650000	19660000	19653861-19653880	903.0	-	7	-1.172	1.939	43	334
chr1	19650000	19660000	19655513-19655532	832.0	+	7	-1.172	1.939	43	335
chr1	19650000	19660000	19656515-19656534	866.0	+	7	-1.172	1.939	43	336
chr1	19650000	19660000	19656850-19656869	864.0	-	7	-1.172	1.939	43	337
chr1	19650000	19660000	19656882-19656901	846.0	+	7	-1.172	1.939	43	338
chr1	19650000	19660000	19658592-19658611	806.0	-	7	-1.172	1.939	43	339
chr1	19650000	19660000	19659999-19660018	834.0	-	7	-1.172	1.939	43	340
chr1	19650000	19660000	19653861-19653880,19655513-19655532,19656515-19656534,19656850-19656869,19656882-19656901,19658592-19658611,19659999-19660018			7	-1.172	1.939	43	341
chr1	19650000	19660000	19650000-19660000			7	-1.172	1.939	43	342
chr1	19900000	19910000	19901932-19901951	810.0	-	5	-0.6445	0.883	44	343
chr1	19900000	19910000	19903126-19903145	820.0	-	5	-0.6445	0.883	44	344
chr1	19900000	19910000	19905947-19905966	806.0	-	5	-0.6445	0.883	44	345
chr1	19900000	19910000	19907410-19907429	814.0	+	5	-0.6445	0.883	44	346
chr1	19900000	19910000	19907504-19907523	823.0	+	5	-0.6445	0.883	44	347
chr1	19900000	19910000	19901932-19901951,19903126-19903145,19905947-19905966,19907410-19907429,19907504-19907523			5	-0.6445	0.883	44	348
chr1	19900000	19910000	19900000-19910000			5	-0.6445	0.883	44	349
chr1	20200000	20210000	20200954-20200973	809.0	+	4	-0.2032	0.795	45	350
chr1	20200000	20210000	20202278-20202297	805.0	+	4	-0.2032	0.795	45	351
chr1	20200000	20210000	20203619-20203638	813.0	-	4	-0.2032	0.795	45	352
chr1	20200000	20210000	20205162-20205181	823.0	+	4	-0.2032	0.795	45	353
chr1	20200000	20210000	20200954-20200973,20202278-20202297,20203619-20203638,20205162-20205181			4	-0.2032	0.795	45	354
chr1	20200000	20210000	20200000-20210000			4	-0.2032	0.795	45	355
chr1	20500000	20510000	20507578-20507597	808.0	+	3	-0.846	1.42	46	356
chr1	20500000	20510000	20507753-20507772	884.0	-	3	-0.846	1.42	46	357
chr1	20500000	20510000	20508029-20508048	812.0	-	3	-0.846	1.42	46	358
chr1	20500000	20510000	20507578-20507597,20507753-20507772,20508029-20508048			3	-0.846	1.42	46	359
chr1	20500000	20510000	20500000-20510000			3	-0.846	1.42	46	360
chr1	20680000	20690000	20683167-20683186	805.0	-	6	-0.472	0.828	47	361
chr1	20680000	20690000	20684324-20684343	810.0	+	6	-0.472	0.828	47	362
chr1	20680000	20690000	20684813-20684832	808.0	-	6	-0.472	0.828	47	363
chr1	20680000	20690000	20684858-20684877	801.0	-	6	-0.472	0.828	47	364
chr1	20680000	20690000	20687103-20687122	801.0	-	6	-0.472	0.828	47	365
chr1	20680000	20690000	20687921-20687940	838.0	-	6	-0.472	0.828	47	366
chr1	20680000	20690000	20683167-20683186,20684324-20684343,20684813-20684832,20684858-20684877,20687103-20687122,20687921-20687940			6	-0.472	0.828	47	367
chr1	20680000	20690000	20680000-20690000			6	-0.472	0.828	47	368
chr1	21200000	21210000	21202057-21202076	809.0	+	4	-1.229	2.209	48	369
chr1	21200000	21210000	21202262-21202281	816.0	-	4	-1.229	2.209	48	370
chr1	21200000	21210000	21202951-21202970	802.0	-	4	-1.229	2.209	48	371
chr1	21200000	21210000	21207360-21207379	820.0	-	4	-1.229	2.209	48	372
chr1	21200000	21210000	21202057-21202076,21202262-21202281,21202951-21202970,21207360-21207379			4	-1.229	2.209	48	373
chr1	21200000	21210000	21200000-21210000			4	-1.229	2.209	48	374
chr1	21670000	21680000	21670001-21670020	813.0	+	1	-0.8013	1.401	49	375
chr1	21670000	21680000	21670000-21680000			1	-0.8013	1.401	49	376
chr1	22020000	22030000	22020150-22020169	810.0	+	4	-0.8086	1.416	50	377
chr1	22020000	22030000	22023437-22023456	800.0	+	4	-0.8086	1.416	50	378
chr1	22020000	22030000	22024279-22024298	801.0	+	4	-0.8086	1.416	50	379
chr1	22020000	22030000	22024920-22024939	805.0	+	4	-0.8086	1.416	50	380
chr1	22020000	22030000	22020150-22020169,22023437-22023456,22024279-22024298,22024920-22024939			4	-0.8086	1.416	50	381
chr1	22020000	22030000	22020000-22030000			4	-0.8086	1.416	50	382
chr1	22410000	22420000	22410397-22410416	804.0	-	5	-0.2356	0.6704	51	383
chr1	22410000	22420000	22414236-22414255	837.0	+	5	-0.2356	0.6704	51	384
chr1	22410000	22420000	22415698-22415717	821.0	-	5	-0.2356	0.6704	51	385
chr1	22410000	22420000	22416620-22416639	840.0	-	5	-0.2356	0.6704	51	386
chr1	22410000	22420000	22416759-22416778	901.0	-	5	-0.2356	0.6704	51	387
chr1	22410000	22420000	22410397-22410416,22414236-22414255,22415698-22415717,22416620-22416639,22416759-22416778			5	-0.2356	0.6704	51	388
chr1	22410000	22420000	22410000-22420000			5	-0.2356	0.6704	51	389
chr1	22660000	22670000	22660757-22660776	803.0	-	4	-0.8965	1.505	52	390
chr1	22660000	22670000	22661411-22661430	822.0	-	4	-0.8965	1.505	52	391
chr1	22660000	22670000	22665934-22665953	803.0	-	4	-0.8965	1.505	52	392
chr1	22660000	22670000	22665936-22665955	895.0	+	4	-0.8965	1.505	52	393
chr1	22660000	22670000	22660757-22660776,22661411-22661430,22665934-22665953,22665936-22665955			4	-0.8965	1.505	52	394
chr1	22660000	22670000	22660000-22670000			4	-0.8965	1.505	52	395
chr1	22960000	22970000	22962141-22962160	815.0	+	5	-0.89	1.663	53	396
chr1	22960000	22970000	22962778-22962797	823.0	+	5	-0.89	1.663	53	397
chr1	22960000	22970000	22962781-22962800	846.0	+	5	-0.89	1.663	53	398
chr1	22960000	22970000	22964371-22964390	932.0	-	5	-0.89	1.663	53	399
chr1	22960000	22970000	22965924-22965943	802.0	+	5	-0.89	1.663	53	400
chr1	22960000	22970000	22962141-22962160,22962778-22962797,22962781-22962800,22964371-22964390,22965924-22965943			5	-0.89	1.663	53	401
chr1	22960000	22970000	22960000-22970000			5	-0.89	1.663	53	402
chr1	23280000	23290000	23280000-23290000			0	-0.524	1.08	54	403
chr1	23530000	23540000	23531443-23531462	810.0	-	4	-0.085	0.2769	55	404
chr1	23530000	23540000	23534681-23534700	805.0	+	4	-0.085	0.2769	55	405
chr1	23530000	23540000	23538990-23539009	810.0	-	4	-0.085	0.2769	55	406
chr1	23530000	23540000	23539985-23540004	901.0	-	4	-0.085	0.2769	55	407
chr1	23530000	23540000	23531443-23531462,23534681-23534700,23538990-23539009,23539985-23540004			4	-0.085	0.2769	55	408
chr1	23530000	23540000	23530000-23540000			4	-0.085	0.2769	55	409
chr1	23750000	23760000	23750904-23750923	813.0	+	6	-0.426	0.9614	56	410
chr1	23750000	23760000	23751479-23751498	904.0	-	6	-0.426	0.9614	56	411
chr1	23750000	23760000	23752038-23752057	808.0	-	6	-0.426	0.9614	56	412
chr1	23750000	23760000	23752391-23752410	817.0	-	6	-0.426	0.9614	56	413
chr1	23750000	23760000	23754799-23754818	828.0	-	6	-0.426	0.9614	56	414
chr1	23750000	23760000	23757067-23757086	817.0	+	6	-0.426	0.9614	56	415
chr1	23750000	23760000	23750904-23750923,23751479-23751498,23752038-23752057,23752391-23752410,23754799-23754818,23757067-23757086			6	-0.426	0.9614	56	416
chr1	23750000	23760000	23750000-23760000			6	-0.426	0.9614	56	417
chr1	23950000	23960000	23955443-23955462	800.0	-	2	-0.04178	0.2725	57	418
chr1	23950000	23960000	23959278-23959297	803.0	+	2	-0.04178	0.2725	57	419
chr1	23950000	23960000	23955443-23955462,23959278-23959297			2	-0.04178	0.2725	57	420
chr1	23950000	23960000	23950000-23960000			2	-0.04178	0.2725	57	421
chr1	24180000	24190000	24180216-24180235	805.0	+	4	-0.3193	0.5723	58	422
chr1	24180000	24190000	24181022-24181041	821.0	+	4	-0.3193	0.5723	58	423
chr1	24180000	24190000	24181096-24181115	846.0	+	4	-0.3193	0.5723	58	424
chr1	24180000	24190000	24187196-24187215	817.0	+	4	-0.3193	0.5723	58	425
chr1	24180000	24190000	24180216-24180235,24181022-24181041,24181096-24181115,24187196-24187215			4	-0.3193	0.5723	58	426
chr1	24180000	24190000	24180000-24190000			4	-0.3193	0.5723	58	427
chr1	24400000	24410000	24400000-24410000			0	-0.3103	0.536	59	428
chr1	24640000	24650000	24642828-24642847	803.0	+	4	-0.8413	1.493	60	429
chr1	24640000	24650000	24643428-24643447	807.0	+	4	-0.8413	1.493	60	430
chr1	24640000	24650000	24643573-24643592	826.0	+	4	-0.8413	1.493	60	431
chr1	24640000	24650000	24648936-24648955	818.0	-	4	-0.8413	1.493	60	432
chr1	24640000	24650000	24642828-24642847,24643428-24643447,24643573-24643592,24648936-24648955			4	-0.8413	1.493	60	433
chr1	24640000	24650000	24640000-24650000			4	-0.8413	1.493	60	434
chr1	24850000	24860000	24852952-24852971	805.0	+	7	-0.578	1.084	61	435
chr1	24850000	24860000	24854151-24854170	805.0	-	7	-0.578	1.084	61	436
chr1	24850000	24860000	24854426-24854445	811.0	-	7	-0.578	1.084	61	437
chr1	24850000	24860000	24855905-24855924	805.0	-	7	-0.578	1.084	61	438
chr1	24850000	24860000	24856760-24856779	815.0	-	7	-0.578	1.084	61	439
chr1	24850000	24860000	24857858-24857877	824.0	+	7	-0.578	1.084	61	440
chr1	24850000	24860000	24859190-24859209	805.0	+	7	-0.578	1.084	61	441
chr1	24850000	24860000	24852952-24852971,24854151-24854170,24854426-24854445,24855905-24855924,24856760-24856779,24857858-24857877,24859190-24859209			7	-0.578	1.084	61	442
chr1	24850000	24860000	24850000-24860000			7	-0.578	1.084	61	443
chr1	25230000	25240000	25231495-25231514	815.0	-	4	-0.9155	1.661	62	444
chr1	25230000	25240000	25233235-25233254	812.0	-	4	-0.9155	1.661	62	445
chr1	25230000	25240000	25238866-25238885	852.0	-	4	-0.9155	1.661	62	446
chr1	25230000	25240000	25239905-25239924	850.0	+	4	-0.9155	1.661	62	447
chr1	25230000	25240000	25231495-25231514,25233235-25233254,25238866-25238885,25239905-25239924			4	-0.9155	1.661	62	448
chr1	25230000	25240000	25230000-25240000			4	-0.9155	1.661	62	449
chr1	25530000	25540000	25532426-25532445	832.0	-	6	-0.1599	0.586	63	450
chr1	25530000	25540000	25534947-25534966	811.0	-	6	-0.1599	0.586	63	451
chr1	25530000	25540000	25534989-25535008	805.0	+	6	-0.1599	0.586	63	452
chr1	25530000	25540000	25537254-25537273	810.0	+	6	-0.1599	0.586	63	453
chr1	25530000	25540000	25539357-25539376	851.0	+	6	-0.1599	0.586	63	454
chr1	25530000	25540000	25539851-25539870	807.0	-	6	-0.1599	0.586	63	455
chr1	25530000	25540000	25532426-25532445,25534947-25534966,25534989-25535008,25537254-25537273,25539357-25539376,25539851-25539870			6	-0.1599	0.586	63	456
chr1	25530000	25540000	25530000-25540000			6	-0.1599	0.586	63	457
chr1	25810000	25820000	25810936-25810955	811.0	-	12	-0.8965	1.477	64	458
chr1	25810000	25820000	25810969-25810988	852.0	-	12	-0.8965	1.477	64	459
chr1	25810000	25820000	25811061-25811080	800.0	-	12	-0.8965	1.477	64	460
chr1	25810000	25820000	25811345-25811364	815.0	-	12	-0.8965	1.477	64	461
chr1	25810000	25820000	25814232-25814251	853.0	+	12	-0.8965	1.477	64	462
chr1	25810000	25820000	25814282-25814301	811.0	-	12	-0.8965	1.477	64	463
chr1	25810000	25820000	25814528-25814547	854.0	+	12	-0.8965	1.477	64	464
chr1	25810000	25820000	25816147-25816166	817.0	+	12	-0.8965	1.477	64	465
chr1	25810000	25820000	25816219-25816238	813.0	-	12	-0.8965	1.477	64	466
chr1	25810000	25820000	25816241-25816260	817.0	+	12	-0.8965	1.477	64	467
chr1	25810000	25820000	25818285-25818304	852.0	-	12	-0.8965	1.477	64	468
chr1	25810000	25820000	25819830-25819849	817.0	+	12	-0.8965	1.477	64	469
chr1	25810000	25820000	25810936-25810955,25810969-25810988,25811061-25811080,25811345-25811364,25814232-25814251,25814282-25814301,25814528-25814547,25816147-25816166,25816219-25816238,25816241-25816260,25818285-25818304,25819830-25819849			12	-0.8965	1.477	64	470
chr1	25810000	25820000	25810000-25820000			12	-0.8965	1.477	64	471
chr1	26020000	26030000	26021251-26021270	818.0	+	6	-0.3865	0.783	65	472
chr1	26020000	26030000	26024232-26024251	826.0	-	6	-0.3865	0.783	65	473
chr1	26020000	26030000	26024563-26024582	808.0	+	6	-0.3865	0.783	65	474
chr1	26020000	26030000	26024637-26024656	806.0	-	6	-0.3865	0.783	65	475
chr1	26020000	26030000	26029216-26029235	811.0	-	6	-0.3865	0.783	65	476
chr1	26020000	26030000	26029432-26029451	816.0	-	6	-0.3865	0.783	65	477
chr1	26020000	26030000	26021251-26021270,26024232-26024251,26024563-26024582,26024637-26024656,26029216-26029235,26029432-26029451			6	-0.3865	0.783	65	478
chr1	26020000	26030000	26020000-26030000			6	-0.3865	0.783	65	479
chr1	26470000	26480000	26470479-26470498	851.0	-	5	-0.921	1.744	66	480
chr1	26470000	26480000	26471400-26471419	811.0	+	5	-0.921	1.744	66	481
chr1	26470000	26480000	26473207-26473226	816.0	-	5	-0.921	1.744	66	482
chr1	26470000	26480000	26479570-26479589	802.0	-	5	-0.921	1.744	66	483
chr1	26470000	26480000	26479719-26479738	842.0	-	5	-0.921	1.744	66	484
chr1	26470000	26480000	26470479-26470498,26471400-26471419,26473207-26473226,26479570-26479589,26479719-26479738			5	-0.921	1.744	66	485
chr1	26470000	26480000	26470000-26480000			5	-0.921	1.744	66	486
chr1	26890000	26900000	26891625-26891644	805.0	-	8	-0.6455	1.212	67	487
chr1	26890000	26900000	26894102-26894121	801.0	+	8	-0.6455	1.212	67	488
chr1	26890000	26900000	26894189-26894208	815.0	+	8	-0.6455	1.212	67	489
chr1	26890000	26900000	26895716-26895735	840.0	-	8	-0.6455	1.212	67	490
chr1	26890000	26900000	26895915-26895934	824.0	-	8	-0.6455	1.212	67	491
chr1	26890000	26900000	26896620-26896639	805.0	+	8	-0.6455	1.212	67	492
chr1	26890000	26900000	26897404-26897423	813.0	-	8	-0.6455	1.212	67	493
chr1	26890000	26900000	26898745-26898764	820.0	-	8	-0.6455	1.212	67	494
chr1	26890000	26900000	26891625-26891644,26894102-26894121,26894189-26894208,26895716-26895735,26895915-26895934,26896620-26896639,26897404-26897423,26898745-26898764			8	-0.6455	1.212	67	495
chr1	26890000	26900000	26890000-26900000			8	-0.6455	1.212	67	496
chr1	27290000	27300000	27292277-27292296	871.0	+	4	-0.386	0.358	68	497
chr1	27290000	27300000	27293707-27293726	801.0	-	4	-0.386	0.358	68	498
chr1	27290000	27300000	27296861-27296880	929.0	+	4	-0.386	0.358	68	499
chr1	27290000	27300000	27298867-27298886	830.0	-	4	-0.386	0.358	68	500
chr1	27290000	27300000	27292277-27292296,27293707-27293726,27296861-27296880,27298867-27298886			4	-0.386	0.358	68	501
chr1	27290000	27300000	27290000-27300000			4	-0.386	0.358	68	502
chr1	27390000	27400000	27390799-27390818	812.0	+	11	-0.4397	0.9976	69	503
chr1	27390000	27400000	27392411-27392430	905.0	+	11	-0.4397	0.9976	69	504
chr1	27390000	27400000	27392993-27393012	802.0	+	11	-0.4397	0.9976	69	505
chr1	27390000	27400000	27393032-27393051	804.0	+	11	-0.4397	0.9976	69	506
chr1	27390000	27400000	27393144-27393163	826.0	+	11	-0.4397	0.9976	69	507
chr1	27390000	27400000	27394485-27394504	835.0	-	11	-0.4397	0.9976	69	508
chr1	27390000	27400000	27394562-27394581	848.0	-	11	-0.4397	0.9976	69	509
chr1	27390000	27400000	27395557-27395576	965.0	-	11	-0.4397	0.9976	69	510
chr1	27390000	27400000	27396015-27396034	856.0	-	11	-0.4397	0.9976	69	511
chr1	27390000	27400000	27397028-27397047	803.0	-	11	-0.4397	0.9976	69	512
chr1	27390000	27400000	27399330-27399349	835.0	-	11	-0.4397	0.9976	69	513
chr1	27390000	27400000	27390799-27390818,27392411-27392430,27392993-27393012,27393032-27393051,27393144-27393163,27394485-27394504,27394562-27394581,27395557-27395576,27396015-27396034,27397028-27397047,27399330-27399349			11	-0.4397	0.9976	69	514
chr1	27390000	27400000	27390000-27400000			11	-0.4397	0.9976	69	515
chr1	27670000	27680000	27670686-27670705	824.0	-	6	-0.5024	0.8325	70	516
chr1	27670000	27680000	27672382-27672401	815.0	-	6	-0.5024	0.8325	70	517
chr1	27670000	27680000	27672508-27672527	825.0	-	6	-0.5024	0.8325	70	518
chr1	27670000	27680000	27672981-27673000	866.0	+	6	-0.5024	0.8325	70	519
chr1	27670000	27680000	27673024-27673043	800.0	-	6	-0.5024	0.8325	70	520
chr1	27670000	27680000	27673027-27673046	815.0	-	6	-0.5024	0.8325	70	521
chr1	27670000	27680000	27670686-27670705,27672382-27672401,27672508-27672527,27672981-27673000,27673024-27673043,27673027-27673046			6	-0.5024	0.8325	70	522
chr1	27670000	27680000	27670000-27680000			6	-0.5024	0.8325	70	523
chr1	28230000	28240000	28230719-28230738	820.0	-	2	-0.724	1.273	71	524
chr1	28230000	28240000	28235530-28235549	803.0	-	2	-0.724	1.273	71	525
chr1	28230000	28240000	28230719-28230738,28235530-28235549			2	-0.724	1.273	71	526
chr1	28230000	28240000	28230000-28240000			2	-0.724	1.273	71	527
chr1	28630000	28640000	28634002-28634021	805.0	+	2	-0.709	1.176	72	528
chr1	28630000	28640000	28635384-28635403	851.0	-	2	-0.709	1.176	72	529
chr1	28630000	28640000	28634002-28634021,28635384-28635403			2	-0.709	1.176	72	530
chr1	28630000	28640000	28630000-28640000			2	-0.709	1.176	72	531
chr1	28760000	28770000	28760130-28760149	822.0	-	3	-0.3225	0.3152	73	532
chr1	28760000	28770000	28762770-28762789	833.0	-	3	-0.3225	0.3152	73	533
chr1	28760000	28770000	28767032-28767051	806.0	-	3	-0.3225	0.3152	73	534
chr1	28760000	28770000	28760130-28760149,28762770-28762789,28767032-28767051			3	-0.3225	0.3152	73	535
chr1	28760000	28770000	28760000-28770000			3	-0.3225	0.3152	73	536
chr1	28880000	28890000	28880997-28881016	805.0	-	6	-0.2471	0.4011	74	537
chr1	28880000	28890000	28882212-28882231	907.0	+	6	-0.2471	0.4011	74	538
chr1	28880000	28890000	28884160-28884179	831.0	-	6	-0.2471	0.4011	74	539
chr1	28880000	28890000	28888190-28888209	823.0	+	6	-0.2471	0.4011	74	540
chr1	28880000	28890000	28888193-28888212	817.0	+	6	-0.2471	0.4011	74	541
chr1	28880000	28890000	28889639-28889658	804.0	-	6	-0.2471	0.4011	74	542
chr1	28880000	28890000	28880997-28881016,28882212-28882231,28884160-28884179,28888190-28888209,28888193-28888212,28889639-28889658			6	-0.2471	0.4011	74	543
chr1	28880000	28890000	28880000-28890000			6	-0.2471	0.4011	74	544
chr1	29220000	29230000	29224352-29224371	820.0	-	3	-1.251	1.797	75	545
chr1	29220000	29230000	29224394-29224413	839.0	-	3	-1.251	1.797	75	546
chr1	29220000	29230000	29225803-29225822	803.0	-	3	-1.251	1.797	75	547
chr1	29220000	29230000	29224352-29224371,29224394-29224413,29225803-29225822			3	-1.251	1.797	75	548
chr1	29220000	29230000	29220000-29230000			3	-1.251	1.797	75	549
chr1	29700000	29710000	29701023-29701042	811.0	-	12	-0.07623	0.4329	76	550
chr1	29700000	29710000	29704366-29704385	810.0	-	12	-0.07623	0.4329	76	551
chr1	29700000	29710000	29704451-29704470	836.0	+	12	-0.07623	0.4329	76	552
chr1	29700000	29710000	29705382-29705401	830.0	+	12	-0.07623	0.4329	76	553
chr1	29700000	29710000	29706878-29706897	800.0	-	12	-0.07623	0.4329	76	554
chr1	29700000	29710000	29706905-29706924	805.0	+	12	-0.07623	0.4329	76	555
chr1	29700000	29710000	29707176-29707195	839.0	-	12	-0.07623	0.4329	76	556
chr1	29700000	29710000	29707225-29707244	904.0	+	12	-0.07623	0.4329	76	557
chr1	29700000	29710000	29708023-29708042	805.0	-	12	-0.07623	0.4329	76	558
chr1	29700000	29710000	29708443-29708462	825.0	+	12	-0.07623	0.4329	76	559
chr1	29700000	29710000	29708961-29708980	803.0	+	12	-0.07623	0.4329	76	560
chr1	29700000	29710000	29709089-29709108	802.0	+	12	-0.07623	0.4329	76	561
chr1	29700000	29710000	29701023-29701042,29704366-29704385,29704451-29704470,29705382-29705401,29706878-29706897,29706905-29706924,29707176-29707195,29707225-29707244,29708023-29708042,29708443-29708462,29708961-29708980,29709089-29709108			12	-0.07623	0.4329	76	562
chr1	29700000	29710000	29700000-29710000			12	-0.07623	0.4329	76	563
chr1	30110000	30120000	30111640-30111659	871.0	-	2	-0.2532	0.7656	77	564
chr1	30110000	30120000	30112965-30112984	804.0	-	2	-0.2532	0.7656	77	565
