chrom	start	end	span	score_2	strand_2	num_ctcf	log2_insulation_score_200000	boundary_strength_200000	boundary_index	index
chr1	37650000	37660000	37659824-37659843	812.0	-	6	-0.2124	0.4727	59	317
chr1	37650000	37660000	37653019-37653038,37654197-37654216,37654736-37654755,37656131-37656150,37657253-37657272,37659824-37659843			6	-0.2124	0.4727	59	318
chr1	37650000	37660000	37650000-37660000			6	-0.2124	0.4727	59	319
chr1	37880000	37890000	37881980-37881999	834.0	-	4	-0.5713	0.4275	60	320
chr1	37880000	37890000	37881983-37882002	829.0	-	4	-0.5713	0.4275	60	321
chr1	37880000	37890000	37883320-37883339	803.0	+	4	-0.5713	0.4275	60	322
chr1	37880000	37890000	37888700-37888719	823.0	-	4	-0.5713	0.4275	60	323
chr1	37880000	37890000	37881980-37881999,37881983-37882002,37883320-37883339,37888700-37888719			4	-0.5713	0.4275	60	324
chr1	37880000	37890000	37880000-37890000			4	-0.5713	0.4275	60	325
chr1	38130000	38140000	38130121-38130140	915.0	-	2	-0.9844	1.578	61	326
chr1	38130000	38140000	38132329-38132348	801.0	+	2	-0.9844	1.578	61	327
chr1	38130000	38140000	38130121-38130140,38132329-38132348			2	-0.9844	1.578	61	328
chr1	38130000	38140000	38130000-38140000			2	-0.9844	1.578	61	329
chr1	38780000	38790000	38780239-38780258	853.0	+	5	-0.4858	0.3962	62	330
chr1	38780000	38790000	38785332-38785351	823.0	+	5	-0.4858	0.3962	62	331
chr1	38780000	38790000	38787633-38787652	853.0	-	5	-0.4858	0.3962	62	332
chr1	38780000	38790000	38789134-38789153	924.0	+	5	-0.4858	0.3962	62	333
chr1	38780000	38790000	38789736-38789755	817.0	+	5	-0.4858	0.3962	62	334
chr1	38780000	38790000	38780239-38780258,38785332-38785351,38787633-38787652,38789134-38789153,38789736-38789755			5	-0.4858	0.3962	62	335
chr1	38780000	38790000	38780000-38790000			5	-0.4858	0.3962	62	336
chr1	38990000	39000000	38993512-38993531	829.0	-	3	-0.5146	0.8154	63	337
chr1	38990000	39000000	38999284-38999303	856.0	+	3	-0.5146	0.8154	63	338
chr1	38990000	39000000	38999461-38999480	803.0	-	3	-0.5146	0.8154	63	339
chr1	38990000	39000000	38993512-38993531,38999284-38999303,38999461-38999480			3	-0.5146	0.8154	63	340
chr1	38990000	39000000	38990000-39000000			3	-0.5146	0.8154	63	341
chr1	39360000	39370000	39360518-39360537	840.0	+	5	-0.2434	0.4304	64	342
chr1	39360000	39370000	39362330-39362349	828.0	+	5	-0.2434	0.4304	64	343
chr1	39360000	39370000	39364659-39364678	813.0	+	5	-0.2434	0.4304	64	344
chr1	39360000	39370000	39365142-39365161	822.0	+	5	-0.2434	0.4304	64	345
chr1	39360000	39370000	39368956-39368975	800.0	+	5	-0.2434	0.4304	64	346
chr1	39360000	39370000	39360518-39360537,39362330-39362349,39364659-39364678,39365142-39365161,39368956-39368975			5	-0.2434	0.4304	64	347
chr1	39360000	39370000	39360000-39370000			5	-0.2434	0.4304	64	348
chr1	39540000	39550000	39540844-39540863	824.0	+	4	-0.4446	0.8916	65	349
chr1	39540000	39550000	39544586-39544605	824.0	-	4	-0.4446	0.8916	65	350
chr1	39540000	39550000	39546706-39546725	816.0	+	4	-0.4446	0.8916	65	351
chr1	39540000	39550000	39547425-39547444	855.0	+	4	-0.4446	0.8916	65	352
chr1	39540000	39550000	39540844-39540863,39544586-39544605,39546706-39546725,39547425-39547444			4	-0.4446	0.8916	65	353
chr1	39540000	39550000	39540000-39550000			4	-0.4446	0.8916	65	354
chr1	39990000	40000000	39990443-39990462	810.0	+	3	-0.4866	0.919	66	355
chr1	39990000	40000000	39998265-39998284	838.0	-	3	-0.4866	0.919	66	356
chr1	39990000	40000000	39999917-39999936	801.0	-	3	-0.4866	0.919	66	357
chr1	39990000	40000000	39990443-39990462,39998265-39998284,39999917-39999936			3	-0.4866	0.919	66	358
chr1	39990000	40000000	39990000-40000000			3	-0.4866	0.919	66	359
chr1	40850000	40860000	40854800-40854819	806.0	-	4	-0.6104	0.7407	67	360
chr1	40850000	40860000	40856178-40856197	832.0	-	4	-0.6104	0.7407	67	361
chr1	40850000	40860000	40857938-40857957	818.0	-	4	-0.6104	0.7407	67	362
chr1	40850000	40860000	40859339-40859358	818.0	-	4	-0.6104	0.7407	67	363
chr1	40850000	40860000	40854800-40854819,40856178-40856197,40857938-40857957,40859339-40859358			4	-0.6104	0.7407	67	364
chr1	40850000	40860000	40850000-40860000			4	-0.6104	0.7407	67	365
chr1	41140000	41150000	41149884-41149903	865.0	-	1	-0.325	0.4395	68	366
chr1	41140000	41150000	41140000-41150000			1	-0.325	0.4395	68	367
chr1	41800000	41810000	41800000-41810000			0	-0.3232	0.4395	69	368
chr1	42700000	42710000	42706885-42706904	845.0	+	2	-0.6333	0.983	70	369
chr1	42700000	42710000	42707159-42707178	844.0	+	2	-0.6333	0.983	70	370
chr1	42700000	42710000	42706885-42706904,42707159-42707178			2	-0.6333	0.983	70	371
chr1	42700000	42710000	42700000-42710000			2	-0.6333	0.983	70	372
chr1	43100000	43110000	43101517-43101536	820.0	-	2	-0.476	0.6846	71	373
chr1	43100000	43110000	43102345-43102364	813.0	-	2	-0.476	0.6846	71	374
chr1	43100000	43110000	43101517-43101536,43102345-43102364			2	-0.476	0.6846	71	375
chr1	43100000	43110000	43100000-43110000			2	-0.476	0.6846	71	376
chr1	43280000	43290000	43280246-43280265	825.0	-	5	-0.3542	0.4753	72	377
chr1	43280000	43290000	43280274-43280293	807.0	+	5	-0.3542	0.4753	72	378
chr1	43280000	43290000	43280715-43280734	818.0	-	5	-0.3542	0.4753	72	379
chr1	43280000	43290000	43282397-43282416	862.0	-	5	-0.3542	0.4753	72	380
chr1	43280000	43290000	43286431-43286450	843.0	+	5	-0.3542	0.4753	72	381
chr1	43280000	43290000	43280246-43280265,43280274-43280293,43280715-43280734,43282397-43282416,43286431-43286450			5	-0.3542	0.4753	72	382
chr1	43280000	43290000	43280000-43290000			5	-0.3542	0.4753	72	383
chr1	43740000	43750000	43740000-43750000			0	-0.721	1.061	73	384
chr1	44190000	44200000	44194361-44194380	813.0	+	4	-1.041	1.489	74	385
chr1	44190000	44200000	44196376-44196395	801.0	+	4	-1.041	1.489	74	386
chr1	44190000	44200000	44198541-44198560	810.0	+	4	-1.041	1.489	74	387
chr1	44190000	44200000	44199081-44199100	802.0	+	4	-1.041	1.489	74	388
chr1	44190000	44200000	44194361-44194380,44196376-44196395,44198541-44198560,44199081-44199100			4	-1.041	1.489	74	389
chr1	44190000	44200000	44190000-44200000			4	-1.041	1.489	74	390
chr1	44740000	44750000	44741453-44741472	881.0	-	3	-0.5586	0.9414	75	391
chr1	44740000	44750000	44745863-44745882	863.0	+	3	-0.5586	0.9414	75	392
chr1	44740000	44750000	44748992-44749011	806.0	+	3	-0.5586	0.9414	75	393
chr1	44740000	44750000	44741453-44741472,44745863-44745882,44748992-44749011			3	-0.5586	0.9414	75	394
chr1	44740000	44750000	44740000-44750000			3	-0.5586	0.9414	75	395
chr1	45200000	45210000	45200000-45210000			0	-0.3772	0.7163	76	396
chr1	45780000	45790000	45788841-45788860	827.0	+	1	-1.132	1.742	77	397
chr1	45780000	45790000	45780000-45790000			1	-1.132	1.742	77	398
chr1	46090000	46100000	46097337-46097356	820.0	+	1	-0.221	0.4795	78	399
chr1	46090000	46100000	46090000-46100000			1	-0.221	0.4795	78	400
chr1	46300000	46310000	46308932-46308951	827.0	-	1	-0.07245	0.2598	79	401
chr1	46300000	46310000	46300000-46310000			1	-0.07245	0.2598	79	402
chr1	46760000	46770000	46760030-46760049	832.0	+	4	-0.0909	0.2852	80	403
chr1	46760000	46770000	46769142-46769161	809.0	-	4	-0.0909	0.2852	80	404
chr1	46760000	46770000	46769511-46769530	848.0	-	4	-0.0909	0.2852	80	405
chr1	46760000	46770000	46769514-46769533	909.0	+	4	-0.0909	0.2852	80	406
chr1	46760000	46770000	46760030-46760049,46769142-46769161,46769511-46769530,46769514-46769533			4	-0.0909	0.2852	80	407
chr1	46760000	46770000	46760000-46770000			4	-0.0909	0.2852	80	408
chr1	47240000	47250000	47244694-47244713	820.0	-	2	-0.603	0.9414	81	409
chr1	47240000	47250000	47248971-47248990	820.0	-	2	-0.603	0.9414	81	410
chr1	47240000	47250000	47244694-47244713,47248971-47248990			2	-0.603	0.9414	81	411
chr1	47240000	47250000	47240000-47250000			2	-0.603	0.9414	81	412
chr1	47750000	47760000	47752619-47752638	808.0	+	2	-0.3792	0.4788	82	413
chr1	47750000	47760000	47752816-47752835	802.0	+	2	-0.3792	0.4788	82	414
chr1	47750000	47760000	47752619-47752638,47752816-47752835			2	-0.3792	0.4788	82	415
chr1	47750000	47760000	47750000-47760000			2	-0.3792	0.4788	82	416
chr1	48320000	48330000	48323390-48323409	804.0	-	2	-0.332	0.4226	83	417
chr1	48320000	48330000	48327507-48327526	854.0	-	2	-0.332	0.4226	83	418
chr1	48320000	48330000	48323390-48323409,48327507-48327526			2	-0.332	0.4226	83	419
chr1	48320000	48330000	48320000-48330000			2	-0.332	0.4226	83	420
chr1	48820000	48830000	48825547-48825566	849.0	+	1	-0.2664	0.261	84	421
chr1	48820000	48830000	48820000-48830000			1	-0.2664	0.261	84	422
chr1	49320000	49330000	49322253-49322272	868.0	-	5	-0.3298	0.365	85	423
chr1	49320000	49330000	49322287-49322306	887.0	+	5	-0.3298	0.365	85	424
chr1	49320000	49330000	49322635-49322654	830.0	+	5	-0.3298	0.365	85	425
chr1	49320000	49330000	49323562-49323581	912.0	+	5	-0.3298	0.365	85	426
chr1	49320000	49330000	49325815-49325834	860.0	-	5	-0.3298	0.365	85	427
chr1	49320000	49330000	49322253-49322272,49322287-49322306,49322635-49322654,49323562-49323581,49325815-49325834			5	-0.3298	0.365	85	428
chr1	49320000	49330000	49320000-49330000			5	-0.3298	0.365	85	429
chr1	50920000	50930000	50924960-50924979	836.0	-	5	-0.468	0.6235	86	430
chr1	50920000	50930000	50924962-50924981	837.0	+	5	-0.468	0.6235	86	431
chr1	50920000	50930000	50925538-50925557	881.0	-	5	-0.468	0.6235	86	432
chr1	50920000	50930000	50926482-50926501	812.0	-	5	-0.468	0.6235	86	433
chr1	50920000	50930000	50927230-50927249	844.0	+	5	-0.468	0.6235	86	434
chr1	50920000	50930000	50924960-50924979,50924962-50924981,50925538-50925557,50926482-50926501,50927230-50927249			5	-0.468	0.6235	86	435
chr1	50920000	50930000	50920000-50930000			5	-0.468	0.6235	86	436
chr1	51340000	51350000	51347769-51347788	903.0	-	1	-0.5835	0.948	87	437
chr1	51340000	51350000	51340000-51350000			1	-0.5835	0.948	87	438
chr1	51630000	51640000	51639053-51639072	850.0	+	2	-0.762	1.16	88	439
chr1	51630000	51640000	51639162-51639181	804.0	-	2	-0.762	1.16	88	440
chr1	51630000	51640000	51639053-51639072,51639162-51639181			2	-0.762	1.16	88	441
chr1	51630000	51640000	51630000-51640000			2	-0.762	1.16	88	442
chr1	52120000	52130000	52125297-52125316	805.0	+	2	-0.4282	0.599	89	443
chr1	52120000	52130000	52129240-52129259	831.0	+	2	-0.4282	0.599	89	444
chr1	52120000	52130000	52125297-52125316,52129240-52129259			2	-0.4282	0.599	89	445
chr1	52120000	52130000	52120000-52130000			2	-0.4282	0.599	89	446
chr1	52630000	52640000	52630113-52630132	808.0	+	6	-0.2754	0.4084	90	447
chr1	52630000	52640000	52630617-52630636	924.0	-	6	-0.2754	0.4084	90	448
chr1	52630000	52640000	52635530-52635549	825.0	+	6	-0.2754	0.4084	90	449
chr1	52630000	52640000	52635687-52635706	861.0	+	6	-0.2754	0.4084	90	450
chr1	52630000	52640000	52635725-52635744	806.0	-	6	-0.2754	0.4084	90	451
chr1	52630000	52640000	52638936-52638955	823.0	-	6	-0.2754	0.4084	90	452
chr1	52630000	52640000	52630113-52630132,52630617-52630636,52635530-52635549,52635687-52635706,52635725-52635744,52638936-52638955			6	-0.2754	0.4084	90	453
chr1	52630000	52640000	52630000-52640000			6	-0.2754	0.4084	90	454
chr1	53030000	53040000	53032755-53032774	887.0	-	6	-0.4436	0.8003	91	455
chr1	53030000	53040000	53033229-53033248	817.0	-	6	-0.4436	0.8003	91	456
chr1	53030000	53040000	53033377-53033396	819.0	+	6	-0.4436	0.8003	91	457
chr1	53030000	53040000	53033499-53033518	812.0	+	6	-0.4436	0.8003	91	458
chr1	53030000	53040000	53035053-53035072	850.0	+	6	-0.4436	0.8003	91	459
chr1	53030000	53040000	53035816-53035835	800.0	+	6	-0.4436	0.8003	91	460
chr1	53030000	53040000	53032755-53032774,53033229-53033248,53033377-53033396,53033499-53033518,53035053-53035072,53035816-53035835			6	-0.4436	0.8003	91	461
chr1	53030000	53040000	53030000-53040000			6	-0.4436	0.8003	91	462
chr1	53330000	53340000	53330571-53330590	803.0	+	3	-0.2861	0.56	92	463
chr1	53330000	53340000	53331624-53331643	834.0	+	3	-0.2861	0.56	92	464
chr1	53330000	53340000	53335511-53335530	813.0	-	3	-0.2861	0.56	92	465
chr1	53330000	53340000	53330571-53330590,53331624-53331643,53335511-53335530			3	-0.2861	0.56	92	466
chr1	53330000	53340000	53330000-53340000			3	-0.2861	0.56	92	467
chr1	53690000	53700000	53691488-53691507	818.0	-	4	-0.4521	0.792	93	468
chr1	53690000	53700000	53695603-53695622	858.0	-	4	-0.4521	0.792	93	469
chr1	53690000	53700000	53695907-53695926	822.0	-	4	-0.4521	0.792	93	470
chr1	53690000	53700000	53698941-53698960	838.0	+	4	-0.4521	0.792	93	471
chr1	53690000	53700000	53691488-53691507,53695603-53695622,53695907-53695926,53698941-53698960			4	-0.4521	0.792	93	472
chr1	53690000	53700000	53690000-53700000			4	-0.4521	0.792	93	473
chr1	53920000	53930000	53920732-53920751	800.0	+	3	-0.4207	0.7153	94	474
chr1	53920000	53930000	53926430-53926449	813.0	-	3	-0.4207	0.7153	94	475
chr1	53920000	53930000	53927795-53927814	873.0	-	3	-0.4207	0.7153	94	476
chr1	53920000	53930000	53920732-53920751,53926430-53926449,53927795-53927814			3	-0.4207	0.7153	94	477
chr1	53920000	53930000	53920000-53930000			3	-0.4207	0.7153	94	478
chr1	54380000	54390000	54381456-54381475	913.0	-	4	-0.521	1.025	95	479
chr1	54380000	54390000	54381730-54381749	885.0	+	4	-0.521	1.025	95	480
chr1	54380000	54390000	54387827-54387846	802.0	+	4	-0.521	1.025	95	481
chr1	54380000	54390000	54387882-54387901	855.0	+	4	-0.521	1.025	95	482
chr1	54380000	54390000	54381456-54381475,54381730-54381749,54387827-54387846,54387882-54387901			4	-0.521	1.025	95	483
chr1	54380000	54390000	54380000-54390000			4	-0.521	1.025	95	484
chr1	54980000	54990000	54981362-54981381	822.0	+	5	-0.3298	0.4414	96	485
chr1	54980000	54990000	54984449-54984468	836.0	+	5	-0.3298	0.4414	96	486
chr1	54980000	54990000	54985285-54985304	835.0	+	5	-0.3298	0.4414	96	487
chr1	54980000	54990000	54987161-54987180	823.0	-	5	-0.3298	0.4414	96	488
chr1	54980000	54990000	54989672-54989691	805.0	+	5	-0.3298	0.4414	96	489
chr1	54980000	54990000	54981362-54981381,54984449-54984468,54985285-54985304,54987161-54987180,54989672-54989691			5	-0.3298	0.4414	96	490
chr1	54980000	54990000	54980000-54990000			5	-0.3298	0.4414	96	491
chr1	55180000	55190000	55180358-55180377	884.0	+	8	-0.3135	0.3066	97	492
chr1	55180000	55190000	55183136-55183155	826.0	-	8	-0.3135	0.3066	97	493
chr1	55180000	55190000	55183220-55183239	801.0	-	8	-0.3135	0.3066	97	494
chr1	55180000	55190000	55183770-55183789	807.0	-	8	-0.3135	0.3066	97	495
chr1	55180000	55190000	55184332-55184351	803.0	+	8	-0.3135	0.3066	97	496
chr1	55180000	55190000	55184422-55184441	806.0	+	8	-0.3135	0.3066	97	497
chr1	55180000	55190000	55185639-55185658	818.0	-	8	-0.3135	0.3066	97	498
chr1	55180000	55190000	55185905-55185924	859.0	-	8	-0.3135	0.3066	97	499
chr1	55180000	55190000	55180358-55180377,55183136-55183155,55183220-55183239,55183770-55183789,55184332-55184351,55184422-55184441,55185639-55185658,55185905-55185924			8	-0.3135	0.3066	97	500
chr1	55180000	55190000	55180000-55190000			8	-0.3135	0.3066	97	501
chr1	55400000	55410000	55401241-55401260	801.0	-	5	-0.4539	0.878	98	502
chr1	55400000	55410000	55402600-55402619	849.0	+	5	-0.4539	0.878	98	503
chr1	55400000	55410000	55404542-55404561	843.0	+	5	-0.4539	0.878	98	504
chr1	55400000	55410000	55406576-55406595	807.0	-	5	-0.4539	0.878	98	505
chr1	55400000	55410000	55406578-55406597	802.0	+	5	-0.4539	0.878	98	506
chr1	55400000	55410000	55401241-55401260,55402600-55402619,55404542-55404561,55406576-55406595,55406578-55406597			5	-0.4539	0.878	98	507
chr1	55400000	55410000	55400000-55410000			5	-0.4539	0.878	98	508
chr1	55880000	55890000	55886566-55886585	904.0	+	1	-0.8867	1.082	99	509
chr1	55880000	55890000	55880000-55890000			1	-0.8867	1.082	99	510
chr1	56980000	56990000	56980330-56980349	821.0	-	5	-0.709	0.874	100	511
chr1	56980000	56990000	56984315-56984334	808.0	+	5	-0.709	0.874	100	512
chr1	56980000	56990000	56985123-56985142	815.0	-	5	-0.709	0.874	100	513
chr1	56980000	56990000	56987024-56987043	820.0	+	5	-0.709	0.874	100	514
chr1	56980000	56990000	56987654-56987673	833.0	+	5	-0.709	0.874	100	515
chr1	56980000	56990000	56980330-56980349,56984315-56984334,56985123-56985142,56987024-56987043,56987654-56987673			5	-0.709	0.874	100	516
chr1	56980000	56990000	56980000-56990000			5	-0.709	0.874	100	517
chr1	57400000	57410000	57403820-57403839	859.0	+	3	-1.157	1.914	101	518
chr1	57400000	57410000	57406326-57406345	834.0	+	3	-1.157	1.914	101	519
chr1	57400000	57410000	57406555-57406574	850.0	+	3	-1.157	1.914	101	520
chr1	57400000	57410000	57403820-57403839,57406326-57406345,57406555-57406574			3	-1.157	1.914	101	521
chr1	57400000	57410000	57400000-57410000			3	-1.157	1.914	101	522
chr1	57990000	58000000	57991867-57991886	803.0	-	6	-0.304	0.643	102	523
chr1	57990000	58000000	57992469-57992488	840.0	+	6	-0.304	0.643	102	524
chr1	57990000	58000000	57995084-57995103	810.0	+	6	-0.304	0.643	102	525
chr1	57990000	58000000	57995094-57995113	827.0	+	6	-0.304	0.643	102	526
chr1	57990000	58000000	57996524-57996543	810.0	+	6	-0.304	0.643	102	527
chr1	57990000	58000000	57997802-57997821	838.0	-	6	-0.304	0.643	102	528
chr1	57990000	58000000	57991867-57991886,57992469-57992488,57995084-57995103,57995094-57995113,57996524-57996543,57997802-57997821			6	-0.304	0.643	102	529
chr1	57990000	58000000	57990000-58000000			6	-0.304	0.643	102	530
chr1	58380000	58390000	58380782-58380801	800.0	+	3	-0.566	0.962	103	531
chr1	58380000	58390000	58382109-58382128	834.0	+	3	-0.566	0.962	103	532
chr1	58380000	58390000	58384257-58384276	817.0	-	3	-0.566	0.962	103	533
chr1	58380000	58390000	58380782-58380801,58382109-58382128,58384257-58384276			3	-0.566	0.962	103	534
chr1	58380000	58390000	58380000-58390000			3	-0.566	0.962	103	535
chr1	58980000	58990000	58982875-58982894	802.0	-	4	-0.000379	0.2817	104	536
chr1	58980000	58990000	58984484-58984503	859.0	-	4	-0.000379	0.2817	104	537
chr1	58980000	58990000	58984819-58984838	814.0	-	4	-0.000379	0.2817	104	538
chr1	58980000	58990000	58987583-58987602	801.0	+	4	-0.000379	0.2817	104	539
chr1	58980000	58990000	58982875-58982894,58984484-58984503,58984819-58984838,58987583-58987602			4	-0.000379	0.2817	104	540
chr1	58980000	58990000	58980000-58990000			4	-0.000379	0.2817	104	541
chr1	59240000	59250000	59240503-59240522	809.0	-	8	-0.4128	0.884	105	542
chr1	59240000	59250000	59240505-59240524	819.0	+	8	-0.4128	0.884	105	543
chr1	59240000	59250000	59242181-59242200	800.0	-	8	-0.4128	0.884	105	544
chr1	59240000	59250000	59243084-59243103	839.0	+	8	-0.4128	0.884	105	545
chr1	59240000	59250000	59243946-59243965	852.0	+	8	-0.4128	0.884	105	546
chr1	59240000	59250000	59244855-59244874	803.0	+	8	-0.4128	0.884	105	547
chr1	59240000	59250000	59247049-59247068	822.0	+	8	-0.4128	0.884	105	548
chr1	59240000	59250000	59247822-59247841	896.0	+	8	-0.4128	0.884	105	549
chr1	59240000	59250000	59240503-59240522,59240505-59240524,59242181-59242200,59243084-59243103,59243946-59243965,59244855-59244874,59247049-59247068,59247822-59247841			8	-0.4128	0.884	105	550
chr1	59240000	59250000	59240000-59250000			8	-0.4128	0.884	105	551
chr1	59690000	59700000	59690680-59690699	869.0	-	5	-0.914	1.537	106	552
chr1	59690000	59700000	59694604-59694623	825.0	-	5	-0.914	1.537	106	553
chr1	59690000	59700000	59695381-59695400	854.0	+	5	-0.914	1.537	106	554
chr1	59690000	59700000	59697268-59697287	834.0	-	5	-0.914	1.537	106	555
chr1	59690000	59700000	59697885-59697904	805.0	+	5	-0.914	1.537	106	556
chr1	59690000	59700000	59690680-59690699,59694604-59694623,59695381-59695400,59697268-59697287,59697885-59697904			5	-0.914	1.537	106	557
chr1	59690000	59700000	59690000-59700000			5	-0.914	1.537	106	558
chr1	60540000	60550000	60542964-60542983	836.0	+	2	-0.3276	0.76	107	559
chr1	60540000	60550000	60547274-60547293	856.0	-	2	-0.3276	0.76	107	560
chr1	60540000	60550000	60542964-60542983,60547274-60547293			2	-0.3276	0.76	107	561
chr1	60540000	60550000	60540000-60550000			2	-0.3276	0.76	107	562
chr1	60960000	60970000	60961297-60961316	886.0	-	2	-0.8184	1.382	108	563
chr1	60960000	60970000	60962278-60962297	806.0	-	2	-0.8184	1.382	108	564
chr1	60960000	60970000	60961297-60961316,60962278-60962297			2	-0.8184	1.382	108	565
chr1	60960000	60970000	60960000-60970000			2	-0.8184	1.382	108	566
chr1	61770000	61780000	61771420-61771439	912.0	-	4	-0.312	0.4895	109	567
chr1	61770000	61780000	61774596-61774615	832.0	-	4	-0.312	0.4895	109	568
chr1	61770000	61780000	61777174-61777193	803.0	-	4	-0.312	0.4895	109	569
chr1	61770000	61780000	61778486-61778505	842.0	+	4	-0.312	0.4895	109	570
chr1	61770000	61780000	61771420-61771439,61774596-61774615,61777174-61777193,61778486-61778505			4	-0.312	0.4895	109	571
chr1	61770000	61780000	61770000-61780000			4	-0.312	0.4895	109	572
chr1	62700000	62710000	62701200-62701219	884.0	-	7	-0.4849	0.681	110	573
chr1	62700000	62710000	62701353-62701372	834.0	-	7	-0.4849	0.681	110	574
chr1	62700000	62710000	62706652-62706671	834.0	-	7	-0.4849	0.681	110	575
chr1	62700000	62710000	62707787-62707806	813.0	-	7	-0.4849	0.681	110	576
chr1	62700000	62710000	62707902-62707921	810.0	+	7	-0.4849	0.681	110	577
chr1	62700000	62710000	62708644-62708663	856.0	-	7	-0.4849	0.681	110	578
