out_folder	locus_specification	shuffle_parameter	mutation_method	ctcf_selection_threshold	map_score_threshold	GC_content
data	chr1,192378880,193689600	4	permute_motif	5	6000	0.44980850219726565
data	chr1,192378880,193689600	4	permute_motif	5	6500	0.44980850219726565
data	chr1,192378880,193689600	4	permute_motif	8	5500	0.44980850219726565
data	chr1,192378880,193689600	4	permute_motif	8	6000	0.44980850219726565
data	chr1,192378880,193689600	4	permute_motif	8	6500	0.44980850219726565
data	chr1,192378880,193689600	4	permute_motif	12	5500	0.44980850219726565
data	chr1,192378880,193689600	4	permute_motif	12	6000	0.44980850219726565
data	chr1,192378880,193689600	4	permute_motif	12	6500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_whole_seq	5	5500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_whole_seq	5	6000	0.44980850219726565
data	chr1,192378880,193689600	8	permute_whole_seq	5	6500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_whole_seq	8	5500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_whole_seq	8	6000	0.44980850219726565
data	chr1,192378880,193689600	8	permute_whole_seq	8	6500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_whole_seq	12	5500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_whole_seq	12	6000	0.44980850219726565
data	chr1,192378880,193689600	8	permute_whole_seq	12	6500	0.44980850219726565
data	chr1,192378880,193689600	8	mask_motif	5	5500	0.44980850219726565
data	chr1,192378880,193689600	8	mask_motif	5	6000	0.44980850219726565
data	chr1,192378880,193689600	8	mask_motif	5	6500	0.44980850219726565
data	chr1,192378880,193689600	8	mask_motif	8	5500	0.44980850219726565
data	chr1,192378880,193689600	8	mask_motif	8	6000	0.44980850219726565
data	chr1,192378880,193689600	8	mask_motif	8	6500	0.44980850219726565
data	chr1,192378880,193689600	8	mask_motif	12	5500	0.44980850219726565
data	chr1,192378880,193689600	8	mask_motif	12	6000	0.44980850219726565
data	chr1,192378880,193689600	8	mask_motif	12	6500	0.44980850219726565
data	chr1,192378880,193689600	8	random	5	5500	0.44980850219726565
data	chr1,192378880,193689600	8	random	5	6000	0.44980850219726565
data	chr1,192378880,193689600	8	random	5	6500	0.44980850219726565
data	chr1,192378880,193689600	8	random	8	5500	0.44980850219726565
data	chr1,192378880,193689600	8	random	8	6000	0.44980850219726565
data	chr1,192378880,193689600	8	random	8	6500	0.44980850219726565
data	chr1,192378880,193689600	8	random	12	5500	0.44980850219726565
data	chr1,192378880,193689600	8	random	12	6000	0.44980850219726565
data	chr1,192378880,193689600	8	random	12	6500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_motif	5	5500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_motif	5	6000	0.44980850219726565
data	chr1,192378880,193689600	8	permute_motif	5	6500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_motif	8	5500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_motif	8	6000	0.44980850219726565
data	chr1,192378880,193689600	8	permute_motif	8	6500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_motif	12	5500	0.44980850219726565
data	chr1,192378880,193689600	8	permute_motif	12	6000	0.44980850219726565
data	chr1,192378880,193689600	8	permute_motif	12	6500	0.44980850219726565
data	chr2,114960384,116271104	2	permute_whole_seq	5	5500	0.3947776794433594
data	chr2,114960384,116271104	2	permute_whole_seq	5	6000	0.3947776794433594
data	chr2,114960384,116271104	2	permute_whole_seq	5	6500	0.3947776794433594
data	chr2,114960384,116271104	2	permute_whole_seq	8	5500	0.3947776794433594
data	chr2,114960384,116271104	2	permute_whole_seq	8	6000	0.3947776794433594
data	chr2,114960384,116271104	2	permute_whole_seq	8	6500	0.3947776794433594
data	chr2,114960384,116271104	2	permute_whole_seq	12	5500	0.3947776794433594
data	chr2,114960384,116271104	2	permute_whole_seq	12	6000	0.3947776794433594
data	chr2,114960384,116271104	2	permute_whole_seq	12	6500	0.3947776794433594
data	chr2,114960384,116271104	2	mask_motif	5	5500	0.3947776794433594
data	chr2,114960384,116271104	2	mask_motif	5	6000	0.3947776794433594
data	chr2,114960384,116271104	2	mask_motif	5	6500	0.3947776794433594
data	chr2,114960384,116271104	2	mask_motif	8	5500	0.3947776794433594
data	chr2,114960384,116271104	2	mask_motif	8	6000	0.3947776794433594
data	chr2,114960384,116271104	2	mask_motif	8	6500	0.3947776794433594
data	chr2,114960384,116271104	2	mask_motif	12	5500	0.3947776794433594
data	chr2,114960384,116271104	2	mask_motif	12	6000	0.3947776794433594
data	chr2,114960384,116271104	2	mask_motif	12	6500	0.3947776794433594
data	chr2,114960384,116271104	2	random	5	5500	0.3947776794433594
data	chr2,114960384,116271104	2	random	5	6000	0.3947776794433594
data	chr2,114960384,116271104	2	random	5	6500	0.3947776794433594
data	chr2,114960384,116271104	2	random	8	5500	0.3947776794433594
data	chr2,114960384,116271104	2	random	8	6000	0.3947776794433594
data	chr2,114960384,116271104	2	random	8	6500	0.3947776794433594
data	chr2,114960384,116271104	2	random	12	5500	0.3947776794433594
data	chr2,114960384,116271104	2	random	12	6000	0.3947776794433594
data	chr2,114960384,116271104	2	random	12	6500	0.3947776794433594
data	chr2,114960384,116271104	2	permute_motif	5	5500	0.3947776794433594
data	chr2,114960384,116271104	2	permute_motif	5	6000	0.3947776794433594
data	chr2,114960384,116271104	2	permute_motif	5	6500	0.3947776794433594
data	chr2,114960384,116271104	2	permute_motif	8	5500	0.3947776794433594
data	chr2,114960384,116271104	2	permute_motif	8	6000	0.3947776794433594
data	chr2,114960384,116271104	2	permute_motif	8	6500	0.3947776794433594
data	chr2,114960384,116271104	2	permute_motif	12	5500	0.3947776794433594
data	chr2,114960384,116271104	2	permute_motif	12	6000	0.3947776794433594
data	chr2,114960384,116271104	2	permute_motif	12	6500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_whole_seq	5	5500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_whole_seq	5	6000	0.3947776794433594
data	chr2,114960384,116271104	4	permute_whole_seq	5	6500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_whole_seq	8	5500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_whole_seq	8	6000	0.3947776794433594
data	chr2,114960384,116271104	4	permute_whole_seq	8	6500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_whole_seq	12	5500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_whole_seq	12	6000	0.3947776794433594
data	chr2,114960384,116271104	4	permute_whole_seq	12	6500	0.3947776794433594
data	chr2,114960384,116271104	4	mask_motif	5	5500	0.3947776794433594
data	chr2,114960384,116271104	4	mask_motif	5	6000	0.3947776794433594
data	chr2,114960384,116271104	4	mask_motif	5	6500	0.3947776794433594
data	chr2,114960384,116271104	4	mask_motif	8	5500	0.3947776794433594
data	chr2,114960384,116271104	4	mask_motif	8	6000	0.3947776794433594
data	chr2,114960384,116271104	4	mask_motif	8	6500	0.3947776794433594
data	chr2,114960384,116271104	4	mask_motif	12	5500	0.3947776794433594
data	chr2,114960384,116271104	4	mask_motif	12	6000	0.3947776794433594
data	chr2,114960384,116271104	4	mask_motif	12	6500	0.3947776794433594
data	chr2,114960384,116271104	4	random	5	5500	0.3947776794433594
data	chr2,114960384,116271104	4	random	5	6000	0.3947776794433594
data	chr2,114960384,116271104	4	random	5	6500	0.3947776794433594
data	chr2,114960384,116271104	4	random	8	5500	0.3947776794433594
data	chr2,114960384,116271104	4	random	8	6000	0.3947776794433594
data	chr2,114960384,116271104	4	random	8	6500	0.3947776794433594
data	chr2,114960384,116271104	4	random	12	5500	0.3947776794433594
data	chr2,114960384,116271104	4	random	12	6000	0.3947776794433594
data	chr2,114960384,116271104	4	random	12	6500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_motif	5	5500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_motif	5	6000	0.3947776794433594
data	chr2,114960384,116271104	4	permute_motif	5	6500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_motif	8	5500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_motif	8	6000	0.3947776794433594
data	chr2,114960384,116271104	4	permute_motif	8	6500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_motif	12	5500	0.3947776794433594
data	chr2,114960384,116271104	4	permute_motif	12	6000	0.3947776794433594
data	chr2,114960384,116271104	4	permute_motif	12	6500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_whole_seq	5	5500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_whole_seq	5	6000	0.3947776794433594
data	chr2,114960384,116271104	8	permute_whole_seq	5	6500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_whole_seq	8	5500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_whole_seq	8	6000	0.3947776794433594
data	chr2,114960384,116271104	8	permute_whole_seq	8	6500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_whole_seq	12	5500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_whole_seq	12	6000	0.3947776794433594
data	chr2,114960384,116271104	8	permute_whole_seq	12	6500	0.3947776794433594
data	chr2,114960384,116271104	8	mask_motif	5	5500	0.3947776794433594
data	chr2,114960384,116271104	8	mask_motif	5	6000	0.3947776794433594
data	chr2,114960384,116271104	8	mask_motif	5	6500	0.3947776794433594
data	chr2,114960384,116271104	8	mask_motif	8	5500	0.3947776794433594
data	chr2,114960384,116271104	8	mask_motif	8	6000	0.3947776794433594
data	chr2,114960384,116271104	8	mask_motif	8	6500	0.3947776794433594
data	chr2,114960384,116271104	8	mask_motif	12	5500	0.3947776794433594
data	chr2,114960384,116271104	8	mask_motif	12	6000	0.3947776794433594
data	chr2,114960384,116271104	8	mask_motif	12	6500	0.3947776794433594
data	chr2,114960384,116271104	8	random	5	5500	0.3947776794433594
data	chr2,114960384,116271104	8	random	5	6000	0.3947776794433594
data	chr2,114960384,116271104	8	random	5	6500	0.3947776794433594
data	chr2,114960384,116271104	8	random	8	5500	0.3947776794433594
data	chr2,114960384,116271104	8	random	8	6000	0.3947776794433594
data	chr2,114960384,116271104	8	random	8	6500	0.3947776794433594
data	chr2,114960384,116271104	8	random	12	5500	0.3947776794433594
data	chr2,114960384,116271104	8	random	12	6000	0.3947776794433594
data	chr2,114960384,116271104	8	random	12	6500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_motif	5	5500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_motif	5	6000	0.3947776794433594
data	chr2,114960384,116271104	8	permute_motif	5	6500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_motif	8	5500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_motif	8	6000	0.3947776794433594
data	chr2,114960384,116271104	8	permute_motif	8	6500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_motif	12	5500	0.3947776794433594
data	chr2,114960384,116271104	8	permute_motif	12	6000	0.3947776794433594
data	chr2,114960384,116271104	8	permute_motif	12	6500	0.3947776794433594
data	chr3,148830208,150140928	2	permute_whole_seq	5	5500	0.4012184143066406
data	chr3,148830208,150140928	2	permute_whole_seq	5	6000	0.4012184143066406
data	chr3,148830208,150140928	2	permute_whole_seq	5	6500	0.4012184143066406
data	chr3,148830208,150140928	2	permute_whole_seq	8	5500	0.4012184143066406
data	chr3,148830208,150140928	2	permute_whole_seq	8	6000	0.4012184143066406
data	chr3,148830208,150140928	2	permute_whole_seq	8	6500	0.4012184143066406
data	chr3,148830208,150140928	2	permute_whole_seq	12	5500	0.4012184143066406
data	chr3,148830208,150140928	2	permute_whole_seq	12	6000	0.4012184143066406
data	chr3,148830208,150140928	2	permute_whole_seq	12	6500	0.4012184143066406
data	chr3,148830208,150140928	2	mask_motif	5	5500	0.4012184143066406
data	chr3,148830208,150140928	2	mask_motif	5	6000	0.4012184143066406
data	chr3,148830208,150140928	2	mask_motif	5	6500	0.4012184143066406
data	chr3,148830208,150140928	2	mask_motif	8	5500	0.4012184143066406
data	chr3,148830208,150140928	2	mask_motif	8	6000	0.4012184143066406
data	chr3,148830208,150140928	2	mask_motif	8	6500	0.4012184143066406
data	chr3,148830208,150140928	2	mask_motif	12	5500	0.4012184143066406
data	chr3,148830208,150140928	2	mask_motif	12	6000	0.4012184143066406
data	chr3,148830208,150140928	2	mask_motif	12	6500	0.4012184143066406
data	chr3,148830208,150140928	2	random	5	5500	0.4012184143066406
data	chr3,148830208,150140928	2	random	5	6000	0.4012184143066406
data	chr3,148830208,150140928	2	random	5	6500	0.4012184143066406
data	chr3,148830208,150140928	2	random	8	5500	0.4012184143066406
data	chr3,148830208,150140928	2	random	8	6000	0.4012184143066406
data	chr3,148830208,150140928	2	random	8	6500	0.4012184143066406
data	chr3,148830208,150140928	2	random	12	5500	0.4012184143066406
data	chr3,148830208,150140928	2	random	12	6000	0.4012184143066406
data	chr3,148830208,150140928	2	random	12	6500	0.4012184143066406
data	chr3,148830208,150140928	2	permute_motif	5	5500	0.4012184143066406
data	chr3,148830208,150140928	2	permute_motif	5	6000	0.4012184143066406
data	chr3,148830208,150140928	2	permute_motif	5	6500	0.4012184143066406
data	chr3,148830208,150140928	2	permute_motif	8	5500	0.4012184143066406
data	chr3,148830208,150140928	2	permute_motif	8	6000	0.4012184143066406
data	chr3,148830208,150140928	2	permute_motif	8	6500	0.4012184143066406
data	chr3,148830208,150140928	2	permute_motif	12	5500	0.4012184143066406
data	chr3,148830208,150140928	2	permute_motif	12	6000	0.4012184143066406
data	chr3,148830208,150140928	2	permute_motif	12	6500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_whole_seq	5	5500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_whole_seq	5	6000	0.4012184143066406
data	chr3,148830208,150140928	4	permute_whole_seq	5	6500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_whole_seq	8	5500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_whole_seq	8	6000	0.4012184143066406
data	chr3,148830208,150140928	4	permute_whole_seq	8	6500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_whole_seq	12	5500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_whole_seq	12	6000	0.4012184143066406
data	chr3,148830208,150140928	4	permute_whole_seq	12	6500	0.4012184143066406
data	chr3,148830208,150140928	4	mask_motif	5	5500	0.4012184143066406
data	chr3,148830208,150140928	4	mask_motif	5	6000	0.4012184143066406
data	chr3,148830208,150140928	4	mask_motif	5	6500	0.4012184143066406
data	chr3,148830208,150140928	4	mask_motif	8	5500	0.4012184143066406
data	chr3,148830208,150140928	4	mask_motif	8	6000	0.4012184143066406
data	chr3,148830208,150140928	4	mask_motif	8	6500	0.4012184143066406
data	chr3,148830208,150140928	4	mask_motif	12	5500	0.4012184143066406
data	chr3,148830208,150140928	4	mask_motif	12	6000	0.4012184143066406
data	chr3,148830208,150140928	4	mask_motif	12	6500	0.4012184143066406
data	chr3,148830208,150140928	4	random	5	5500	0.4012184143066406
data	chr3,148830208,150140928	4	random	5	6000	0.4012184143066406
data	chr3,148830208,150140928	4	random	5	6500	0.4012184143066406
data	chr3,148830208,150140928	4	random	8	5500	0.4012184143066406
data	chr3,148830208,150140928	4	random	8	6000	0.4012184143066406
data	chr3,148830208,150140928	4	random	8	6500	0.4012184143066406
data	chr3,148830208,150140928	4	random	12	5500	0.4012184143066406
data	chr3,148830208,150140928	4	random	12	6000	0.4012184143066406
data	chr3,148830208,150140928	4	random	12	6500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_motif	5	5500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_motif	5	6000	0.4012184143066406
data	chr3,148830208,150140928	4	permute_motif	5	6500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_motif	8	5500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_motif	8	6000	0.4012184143066406
data	chr3,148830208,150140928	4	permute_motif	8	6500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_motif	12	5500	0.4012184143066406
data	chr3,148830208,150140928	4	permute_motif	12	6000	0.4012184143066406
data	chr3,148830208,150140928	4	permute_motif	12	6500	0.4012184143066406
data	chr3,148830208,150140928	8	permute_whole_seq	5	5500	0.4012184143066406
data	chr3,148830208,150140928	8	permute_whole_seq	5	6000	0.4012184143066406
data	chr3,148830208,150140928	8	permute_whole_seq	5	6500	0.4012184143066406
data	chr3,148830208,150140928	8	permute_whole_seq	8	5500	0.4012184143066406
data	chr3,148830208,150140928	8	permute_whole_seq	8	6000	0.4012184143066406
data	chr3,148830208,150140928	8	permute_whole_seq	8	6500	0.4012184143066406
data	chr3,148830208,150140928	8	permute_whole_seq	12	5500	0.4012184143066406
data	chr3,148830208,150140928	8	permute_whole_seq	12	6000	0.4012184143066406
data	chr3,148830208,150140928	8	permute_whole_seq	12	6500	0.4012184143066406
data	chr3,148830208,150140928	8	mask_motif	5	5500	0.4012184143066406
data	chr3,148830208,150140928	8	mask_motif	5	6000	0.4012184143066406
data	chr3,148830208,150140928	8	mask_motif	5	6500	0.4012184143066406
data	chr3,148830208,150140928	8	mask_motif	8	5500	0.4012184143066406
data	chr3,148830208,150140928	8	mask_motif	8	6000	0.4012184143066406
data	chr3,148830208,150140928	8	mask_motif	8	6500	0.4012184143066406
data	chr3,148830208,150140928	8	mask_motif	12	5500	0.4012184143066406
data	chr3,148830208,150140928	8	mask_motif	12	6000	0.4012184143066406
data	chr3,148830208,150140928	8	mask_motif	12	6500	0.4012184143066406
data	chr3,148830208,150140928	8	random	5	5500	0.4012184143066406
data	chr3,148830208,150140928	8	random	5	6000	0.4012184143066406
data	chr3,148830208,150140928	8	random	5	6500	0.4012184143066406
data	chr3,148830208,150140928	8	random	8	5500	0.4012184143066406
data	chr3,148830208,150140928	8	random	8	6000	0.4012184143066406
data	chr3,148830208,150140928	8	random	8	6500	0.4012184143066406
data	chr3,148830208,150140928	8	random	12	5500	0.4012184143066406
data	chr3,148830208,150140928	8	random	12	6000	0.4012184143066406
data	chr3,148830208,150140928	8	random	12	6500	0.4012184143066406
data	chr3,148830208,150140928	8	permute_motif	5	5500	0.4012184143066406
