background_seqs	enhancer_offset	ctcf_offset_2	ctcf_offset_1	enhancer_flank_bp	ctcf_flank_bp_2	ctcf_flank_bp_1	enhancer_locus_specification	ctcf_locus_specification_2	ctcf_locus_specification_1	locus_orientation	gene_locus_specification	gene_flank_bp	gene_offset	gene_symbol	promoter_num_of_motifs	insert_loci	insert_flank_bp	insert_offsets
0				0	0	0				>	chr1,37625243,37645243,-	0	50000	ENSMUSG00000026090.16	17	None$None$chr1,37625243,37645243,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,37865080,37885080,-	0	50000	ENSMUSG00000060771.14	8	None$None$chr1,37865080,37885080,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,37851737,37871737,+	0	50000	ENSMUSG00000037216.5	5	None$None$chr1,37851737,37871737,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,37890408,37910408,-	0	50000	ENSMUSG00000026088.15	15	None$None$chr1,37890408,37910408,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,37870476,37890476,+	0	50000	ENSMUSG00000026087.11	7	None$None$chr1,37870476,37890476,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,37997316,38017316,-	0	50000	ENSMUSG00000058407.12	7	None$None$chr1,37997316,38017316,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,37978009,37998009,+	0	50000	ENSMUSG00000026083.12	10	None$None$chr1,37978009,37998009,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,38129663,38149663,-	0	50000	ENSMUSG00000026082.11	5	None$None$chr1,38129663,38149663,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,38077306,38097306,-	0	50000	ENSMUSG00000103804.1	6	None$None$chr1,38077306,38097306,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,38627186,38647186,-	0	50000	ENSMUSG00000037138.18	5	None$None$chr1,38627186,38647186,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,38836712,38856712,-	0	50000	ENSMUSG00000048814.11	9	None$None$chr1,38836712,38856712,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,38898011,38918011,-	0	50000	ENSMUSG00000026080.13	9	None$None$chr1,38898011,38918011,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,38965607,38985607,+	0	50000	ENSMUSG00000026078.10	7	None$None$chr1,38965607,38985607,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,38972677,38992677,+	0	50000	ENSMUSG00000103046.1	9	None$None$chr1,38972677,38992677,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,39173730,39193730,+	0	50000	ENSMUSG00000026077.15	13	None$None$chr1,39173730,39193730,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,39347841,39367841,+	0	50000	ENSMUSG00000073702.11	7	None$None$chr1,39347841,39367841,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,39478756,39498756,-	0	50000	ENSMUSG00000003134.10	10	None$None$chr1,39478756,39498756,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,39514991,39534991,+	0	50000	ENSMUSG00000003135.15	17	None$None$chr1,39514991,39534991,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,39552003,39572003,-	0	50000	ENSMUSG00000085894.1	5	None$None$chr1,39552003,39572003,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,39548855,39568855,-	0	50000	ENSMUSG00000077704.1	7	None$None$chr1,39548855,39568855,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,39577406,39597406,-	0	50000	ENSMUSG00000048234.13	7	None$None$chr1,39577406,39597406,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,39598006,39618006,-	0	50000	ENSMUSG00000102471.1	8	None$None$chr1,39598006,39618006,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,39651475,39671475,-	0	50000	ENSMUSG00000050967.5	13	None$None$chr1,39651475,39671475,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,39630175,39650175,+	0	50000	ENSMUSG00000097083.1	9	None$None$chr1,39630175,39650175,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,39880912,39900912,+	0	50000	ENSMUSG00000026074.15	8	None$None$chr1,39880912,39900912,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,40054078,40074078,+	0	50000	ENSMUSG00000026073.13	4	None$None$chr1,40054078,40074078,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,40205079,40225079,+	0	50000	ENSMUSG00000026072.12	9	None$None$chr1,40205079,40225079,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,40304609,40324609,+	0	50000	ENSMUSG00000070942.8	7	None$None$chr1,40304609,40324609,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,40660573,40680573,+	0	50000	ENSMUSG00000026062.12	4	None$None$chr1,40660573,40680573,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,40790664,40810664,-	0	50000	ENSMUSG00000041945.12	9	None$None$chr1,40790664,40810664,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,42675767,42695767,+	0	50000	ENSMUSG00000045515.3	4	None$None$chr1,42675767,42695767,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,42831232,42851232,+	0	50000	ENSMUSG00000060679.14	3	None$None$chr1,42831232,42851232,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,43098623,43118623,-	0	50000	ENSMUSG00000070939.9	6	None$None$chr1,43098623,43118623,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,43078709,43098709,+	0	50000	ENSMUSG00000010290.7	7	None$None$chr1,43078709,43098709,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,43163962,43183962,-	0	50000	ENSMUSG00000008136.14	8	None$None$chr1,43163962,43183962,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,43169155,43189155,+	0	50000	ENSMUSG00000094497.1	6	None$None$chr1,43169155,43189155,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,43424578,43444578,+	0	50000	ENSMUSG00000066877.11	6	None$None$chr1,43424578,43444578,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,43540272,43560272,+	0	50000	ENSMUSG00000103945.1	8	None$None$chr1,43540272,43560272,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,43827801,43847801,-	0	50000	ENSMUSG00000057363.12	5	None$None$chr1,43827801,43847801,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,43765909,43785909,+	0	50000	ENSMUSG00000090243.1	4	None$None$chr1,43765909,43785909,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,43868050,43888050,+	0	50000	ENSMUSG00000100701.1	5	None$None$chr1,43868050,43888050,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,43913646,43933646,+	0	50000	ENSMUSG00000041763.14	5	None$None$chr1,43913646,43933646,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,44020007,44040007,-	0	50000	ENSMUSG00000047343.4	5	None$None$chr1,44020007,44040007,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,44079747,44099747,-	0	50000	ENSMUSG00000091844.2	11	None$None$chr1,44079747,44099747,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,44102392,44122392,-	0	50000	ENSMUSG00000026049.11	10	None$None$chr1,44102392,44122392,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,44118809,44138809,-	0	50000	ENSMUSG00000026047.13	7	None$None$chr1,44118809,44138809,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,44098956,44118956,+	0	50000	ENSMUSG00000041684.11	6	None$None$chr1,44098956,44118956,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,44127743,44147743,+	0	50000	ENSMUSG00000026048.16	2	None$None$chr1,44127743,44147743,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,44464232,44484232,-	0	50000	ENSMUSG00000101567.1	5	None$None$chr1,44464232,44484232,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,44531510,44551510,+	0	50000	ENSMUSG00000056870.9	6	None$None$chr1,44531510,44551510,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,45503283,45523283,-	0	50000	ENSMUSG00000026042.16	4	None$None$chr1,45503283,45523283,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,45775165,45795165,+	0	50000	ENSMUSG00000025995.16	4	None$None$chr1,45775165,45795165,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,45857755,45877755,-	0	50000	ENSMUSG00000084817.3	6	None$None$chr1,45857755,45877755,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,45925583,45945583,-	0	50000	ENSMUSG00000025993.10	7	None$None$chr1,45925583,45945583,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,45961547,45981547,+	0	50000	ENSMUSG00000070896.2	3	None$None$chr1,45961547,45981547,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,46046314,46066314,+	0	50000	ENSMUSG00000041144.11	6	None$None$chr1,46046314,46066314,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,46394501,46414501,+	0	50000	ENSMUSG00000101262.1	5	None$None$chr1,46394501,46414501,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,46405591,46425591,+	0	50000	ENSMUSG00000101337.6	8	None$None$chr1,46405591,46425591,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,46854047,46874047,-	0	50000	ENSMUSG00000025986.6	4	None$None$chr1,46854047,46874047,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,47637692,47657692,+	0	50000	ENSMUSG00000100033.1	7	None$None$chr1,47637692,47657692,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,50880646,50900646,+	0	50000	ENSMUSG00000026109.14	3	None$None$chr1,50880646,50900646,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,51478400,51498400,-	0	50000	ENSMUSG00000026107.11	6	None$None$chr1,51478400,51498400,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,51916072,51936072,-	0	50000	ENSMUSG00000018417.14	11	None$None$chr1,51916072,51936072,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,51941262,51961262,-	0	50000	ENSMUSG00000072324.4	7	None$None$chr1,51941262,51961262,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,51967147,51987147,+	0	50000	ENSMUSG00000062939.11	3	None$None$chr1,51967147,51987147,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,52099439,52119439,+	0	50000	ENSMUSG00000026104.14	6	None$None$chr1,52099439,52119439,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,52233224,52253224,-	0	50000	ENSMUSG00000026103.14	6	None$None$chr1,52233224,52253224,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,52500301,52520301,-	0	50000	ENSMUSG00000002881.14	3	None$None$chr1,52500301,52520301,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,52504230,52524230,-	0	50000	ENSMUSG00000097833.1	5	None$None$chr1,52504230,52524230,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,52564517,52584517,+	0	50000	ENSMUSG00000100007.1	3	None$None$chr1,52564517,52584517,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,52610702,52630702,+	0	50000	ENSMUSG00000043015.15	3	None$None$chr1,52610702,52630702,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,52727463,52747463,-	0	50000	ENSMUSG00000041439.15	5	None$None$chr1,52727463,52747463,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,52817689,52837689,-	0	50000	ENSMUSG00000026102.9	2	None$None$chr1,52817689,52837689,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,52824928,52844928,+	0	50000	ENSMUSG00000041426.12	2	None$None$chr1,52824928,52844928,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,52952845,52972845,-	0	50000	ENSMUSG00000043629.12	6	None$None$chr1,52952845,52972845,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,53187637,53207637,-	0	50000	ENSMUSG00000060715.9	6	None$None$chr1,53187637,53207637,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,53297019,53317019,-	0	50000	ENSMUSG00000026098.13	1	None$None$chr1,53297019,53317019,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,53277094,53297094,+	0	50000	ENSMUSG00000026097.9	8	None$None$chr1,53277094,53297094,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,53293623,53313623,+	0	50000	ENSMUSG00000026096.14	2	None$None$chr1,53293623,53313623,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,53352753,53372753,-	0	50000	ENSMUSG00000026095.15	11	None$None$chr1,53352753,53372753,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,53706762,53726762,-	0	50000	ENSMUSG00000096141.2	6	None$None$chr1,53706762,53726762,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,53785225,53805225,-	0	50000	ENSMUSG00000026094.14	5	None$None$chr1,53785225,53805225,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,54194049,54214049,-	0	50000	ENSMUSG00000042807.15	8	None$None$chr1,54194049,54214049,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,54230682,54250682,+	0	50000	ENSMUSG00000025983.11	4	None$None$chr1,54230682,54250682,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,54438972,54458972,-	0	50000	ENSMUSG00000041303.7	8	None$None$chr1,54438972,54458972,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,54557683,54577683,-	0	50000	ENSMUSG00000073678.4	9	None$None$chr1,54557683,54577683,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,54648614,54668614,-	0	50000	ENSMUSG00000052331.14	9	None$None$chr1,54648614,54668614,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55027482,55047482,-	0	50000	ENSMUSG00000025982.13	8	None$None$chr1,55027482,55047482,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55032769,55052769,+	0	50000	ENSMUSG00000025981.13	10	None$None$chr1,55032769,55052769,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55046263,55066263,+	0	50000	ENSMUSG00000101122.1	8	None$None$chr1,55046263,55066263,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55088025,55108025,-	0	50000	ENSMUSG00000025980.14	11	None$None$chr1,55088025,55108025,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55068131,55088131,+	0	50000	ENSMUSG00000073676.4	9	None$None$chr1,55068131,55088131,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55107296,55127296,+	0	50000	ENSMUSG00000089670.1	8	None$None$chr1,55107296,55127296,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55111230,55131230,+	0	50000	ENSMUSG00000025979.13	6	None$None$chr1,55111230,55131230,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55226783,55246783,-	0	50000	ENSMUSG00000025978.14	3	None$None$chr1,55226783,55246783,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55217176,55237176,+	0	50000	ENSMUSG00000046994.9	4	None$None$chr1,55217176,55237176,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55300179,55320179,-	0	50000	ENSMUSG00000025977.15	6	None$None$chr1,55300179,55320179,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55315400,55335400,+	0	50000	ENSMUSG00000100215.1	5	None$None$chr1,55315400,55335400,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,55370364,55390364,-	0	50000	ENSMUSG00000101945.1	6	None$None$chr1,55370364,55390364,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,56972503,56992503,-	0	50000	ENSMUSG00000038331.15	7	None$None$chr1,56972503,56992503,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,56951411,56971411,+	0	50000	ENSMUSG00000087022.4	3	None$None$chr1,56951411,56971411,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,57292402,57312402,-	0	50000	ENSMUSG00000101129.1	3	None$None$chr1,57292402,57312402,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,57377545,57397545,-	0	50000	ENSMUSG00000097519.2	5	None$None$chr1,57377545,57397545,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,57357619,57377619,+	0	50000	ENSMUSG00000038323.3	3	None$None$chr1,57357619,57377619,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,57407102,57427102,-	0	50000	ENSMUSG00000048495.16	6	None$None$chr1,57407102,57427102,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,57386327,57406327,+	0	50000	ENSMUSG00000025971.6	6	None$None$chr1,57386327,57406327,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,57754161,57774161,+	0	50000	ENSMUSG00000038305.15	7	None$None$chr1,57754161,57774161,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,57970085,57990085,-	0	50000	ENSMUSG00000054770.16	9	None$None$chr1,57970085,57990085,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,57975970,57995970,+	0	50000	ENSMUSG00000026039.9	10	None$None$chr1,57975970,57995970,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58009930,58029930,+	0	50000	ENSMUSG00000063558.4	8	None$None$chr1,58009930,58029930,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58093129,58113129,+	0	50000	ENSMUSG00000064294.12	5	None$None$chr1,58093129,58113129,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58190396,58210396,+	0	50000	ENSMUSG00000038242.12	5	None$None$chr1,58190396,58210396,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58386135,58406135,-	0	50000	ENSMUSG00000103839.1	7	None$None$chr1,58386135,58406135,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58372897,58392897,+	0	50000	ENSMUSG00000051223.14	4	None$None$chr1,58372897,58392897,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58424067,58444067,-	0	50000	ENSMUSG00000026034.17	7	None$None$chr1,58424067,58444067,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58445430,58465430,-	0	50000	ENSMUSG00000026035.15	10	None$None$chr1,58445430,58465430,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58425150,58445150,+	0	50000	ENSMUSG00000026036.17	8	None$None$chr1,58425150,58445150,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58505110,58525110,-	0	50000	ENSMUSG00000026037.14	8	None$None$chr1,58505110,58525110,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58466622,58486622,-	0	50000	ENSMUSG00000094245.1	15	None$None$chr1,58466622,58486622,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58485147,58505147,+	0	50000	ENSMUSG00000085054.2	6	None$None$chr1,58485147,58505147,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58586324,58606324,-	0	50000	ENSMUSG00000038174.14	5	None$None$chr1,58586324,58606324,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58566383,58586383,+	0	50000	ENSMUSG00000026032.8	10	None$None$chr1,58566383,58586383,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58691507,58711507,+	0	50000	ENSMUSG00000026031.15	11	None$None$chr1,58691507,58711507,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58775373,58795373,+	0	50000	ENSMUSG00000026029.14	7	None$None$chr1,58775373,58795373,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58777782,58797782,+	0	50000	ENSMUSG00000102719.1	5	None$None$chr1,58777782,58797782,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58973431,58993431,-	0	50000	ENSMUSG00000026028.12	5	None$None$chr1,58973431,58993431,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,58953521,58973521,+	0	50000	ENSMUSG00000026027.13	8	None$None$chr1,58953521,58973521,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59094894,59114894,-	0	50000	ENSMUSG00000072295.7	4	None$None$chr1,59094894,59114894,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59120095,59140095,-	0	50000	ENSMUSG00000038079.14	9	None$None$chr1,59120095,59140095,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59131046,59151046,+	0	50000	ENSMUSG00000101586.1	15	None$None$chr1,59131046,59151046,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59237232,59257232,-	0	50000	ENSMUSG00000026024.14	15	None$None$chr1,59237232,59257232,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59462423,59482423,+	0	50000	ENSMUSG00000041075.8	14	None$None$chr1,59462423,59482423,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59492606,59512606,-	0	50000	ENSMUSG00000097819.1	2	None$None$chr1,59492606,59512606,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59496263,59516263,+	0	50000	ENSMUSG00000047361.16	6	None$None$chr1,59496263,59516263,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59670793,59690793,-	0	50000	ENSMUSG00000026021.15	12	None$None$chr1,59670793,59690793,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59648072,59668072,-	0	50000	ENSMUSG00000103821.1	10	None$None$chr1,59648072,59668072,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59664970,59684970,+	0	50000	ENSMUSG00000026020.9	9	None$None$chr1,59664970,59684970,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59671933,59691933,+	0	50000	ENSMUSG00000077345.1	12	None$None$chr1,59671933,59691933,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59684257,59704257,+	0	50000	ENSMUSG00000089512.3	9	None$None$chr1,59684257,59704257,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59743399,59763399,+	0	50000	ENSMUSG00000067336.6	13	None$None$chr1,59743399,59763399,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59893005,59913005,+	0	50000	ENSMUSG00000041040.12	14	None$None$chr1,59893005,59913005,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,59990928,60010928,-	0	50000	ENSMUSG00000026018.12	10	None$None$chr1,59990928,60010928,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,60097909,60117909,-	0	50000	ENSMUSG00000026019.15	14	None$None$chr1,60097909,60117909,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,60078246,60098246,+	0	50000	ENSMUSG00000026017.13	7	None$None$chr1,60078246,60098246,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,60097254,60117254,+	0	50000	ENSMUSG00000082609.1	14	None$None$chr1,60097254,60117254,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,60160598,60180598,+	0	50000	ENSMUSG00000073664.11	8	None$None$chr1,60160598,60180598,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,60323322,60343322,+	0	50000	ENSMUSG00000049439.13	7	None$None$chr1,60323322,60343322,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,60389618,60409618,+	0	50000	ENSMUSG00000026782.15	10	None$None$chr1,60389618,60409618,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,60566780,60586780,-	0	50000	ENSMUSG00000026014.15	3	None$None$chr1,60566780,60586780,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,60523067,60543067,-	0	50000	ENSMUSG00000081562.1	7	None$None$chr1,60523067,60543067,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr1,60683931,60703931,+	0	50000	ENSMUSG00000101188.1	5	None$None$chr1,60683931,60703931,+$None	0$0$0$0	None$None$50000$None
